date,tweet
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
2020-05-13 15:20:06+00:00,MY POWER WENT OUT IN THE MIDDLE OF A CLASS I AM ABOUT TO PASS OUT
2020-05-13 15:08:52+00:00,Well my bike got a flat then my power went out. Just another fun ol' day I guess.
2020-05-13 15:03:27+00:00,I just had the worst sedation of my life. My feelings def got the best of me. Then the power went out and what would’ve been a one assistant job turned into 3
2020-05-13 15:02:45+00:00,Mmmm power went out again :) y’all know where the power is NOT out? MY FUCKIN HOUSE 
2020-05-13 14:26:45+00:00,My mom needs help. Our power went out for almost 20 hours and a lot of the stuff went bad! Anything helps. $rydog710 cash app
2020-05-13 14:24:43+00:00,power in my complex went out and i’m pissed
2020-05-13 14:01:13+00:00,"As only a hourly member of management, no salary management or hourly was here to help me clear out the store once the power went out. I got everyone out as soon and as safe as possible. I am going to suck my own dick because I fucking OWNED that shit !! I’ve never been thru this "
2020-05-13 13:54:29+00:00,My power must’ve went out last night my tv never cuts off
2020-05-13 13:54:02+00:00,"So my whole complex’s power went out last night after 11 and I was terrified LOL. I’m still afraid of pitch black dark, idc"
2020-05-13 13:48:06+00:00,My power went out during a meeting LOL so I had to wait for the router to boot back up
2020-05-13 13:34:15+00:00,"So pissed my power went out,and I missed it and it doesn't even rerun till next week. I'm crushed! "
2020-05-13 13:32:06+00:00, I’m confused why my power went out
2020-05-13 13:30:02+00:00,My power went out this morning and I sincerely hope that it goes it out again
2020-05-13 13:28:34+00:00,"My last final is in 45 minutes, and my power just went out ¯\_(ツ)_/¯"
2020-05-13 13:23:42+00:00,"My sons pc is slowly dying. First the power supply went out, then the hard drive, now we are getting memory POST codes. Wtf?"
2020-05-13 12:47:13+00:00,"This outage surged, I saw my plugs spark fire, before the power went out last night. / this was next level. How the outage happened. "
2020-05-13 12:38:27+00:00,My power went out for the 3rd time in two days... This time it was while I was taking a dump. Lights went out and kinda spooked me. Had me takin a spooky dookie.
2020-05-13 12:37:19+00:00,One time the power went out and I couldn’t get in because the garage wouldn’t open and we don’t have house keys and my aunt and I both forgot the code to the front door so I had to guess it to get in 
2020-05-13 10:44:44+00:00,power went out during a gb but my teammates are nasty and clutched up
2020-05-13 10:19:42+00:00,"Woo my power went out, so not only can i not get work done but i have basically nothing else to do until it comes back, and it might have messed up my desktop :/"
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
2020-05-13 09:47:16+00:00,*just a little skl moment during my first ever online exam #MassPromotionNow I only had a few minutes to prepare for the upcoming online exam but around 1:30pm the power went out in our town and we were supposed to take the exam during the 2pm-4pm time frame. All I could
2020-05-13 08:47:14+00:00,I think my power went out is because reality is trying to save me from playing solo Q again
2020-05-13 08:43:28+00:00,the power just went out in my whole neighborhood wtf
2020-05-13 08:36:44+00:00,Power went out and did not save my work yet! AHHHH!!! 
2020-05-13 08:34:16+00:00,My power went out so no streaming today and no cooking :((
2020-05-13 08:29:33+00:00,MY POWER WENT OUT AT 4:20AM LMAOOOOOOOO LETS GOOOOO
2020-05-13 07:41:56+00:00,power went out as i was chillin alone in my living room bro stop being a pussy and end my shit already @my demon
2020-05-13 07:39:32+00:00,"was abt to tweet ""the rain and thunder today so aggressive for what"" but then the power in my house went out"
2020-05-13 07:36:52+00:00,The power went out at 1.49 in the middle of my exam and ive to continue doing it in this unlivable boiling hot weather. GOSH And it just came back the SECOND i finished. God loves me.
2020-05-13 07:13:55+00:00,Damm my power just went out
2020-05-13 06:53:06+00:00,Well last night stream was fun while it lasted.. had 3 power cuts then decided to give up as the power kept going off and on.. Then went to tweet out the stream was over due to this and my phone died half way through.. Tonight I continue my grind for Damascus camo..
2020-05-13 06:38:50+00:00,the power went out and my neighbor’s generator is very loud 
2020-05-13 06:01:15+00:00,Lol power went out a few times earlier and had to reinitialize my ps4. Have a samsho cloud save from yesterday so I may have lost my godhood. ;3; 
2020-05-13 05:56:23+00:00,The power just went out on my street for a whole hour
2020-05-13 05:48:40+00:00,"When I went down on my first girlfriend in college two things happened: (1) she passed out and (2) I felt this freaking, awesome, amazing surge of energy and power when I was done. I believe/ know that vaginal juice has magical powers and I havent stopped since.. NO CAP!!!"
2020-05-13 05:40:51+00:00,ummm my power went out so now my house is going to smell like the candle section in target cause we literally have all of our candles on soo i guess that’s good
2020-05-13 05:37:06+00:00,My power went out and I am scared of the dark
2020-05-13 05:31:51+00:00,My brother called me to tell me his power went out and I sent him 
2020-05-13 05:30:27+00:00,Lol my power just went out??? The whole neighborhood is out??? Fantastic.
2020-05-13 05:28:26+00:00,The power went out in my Hood smh
2020-08-28 23:19:35+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
2020-05-13 05:27:23+00:00,Why tf the power went out and my baby is up screaming through the house cuz she’s excited for some reason. &amp; guess what my dumb ass is doing screaming with herrr tf 
2020-05-13 05:25:54+00:00,One of my favorite nights was a dark and stormy Tuesday night. I ordered some Chinese food and the store was dead so I spent the night watching 80's horror flicks until the power went out with a lightning strike. I spent the rest of the night reading Stephen King's IT by candle!
2020-05-13 05:24:16+00:00,The power went out on my entire block
2020-05-13 05:23:03+00:00,Power went out on my block
2020-05-13 05:20:24+00:00,The power really went out midway my game
2020-05-13 05:19:12+00:00,Wow so the power went out on my block
2020-05-13 05:18:58+00:00,power went out and my switch just died i hate it here
2020-05-13 05:18:47+00:00,My whole cities power just went out
2020-05-13 05:15:44+00:00,my power went out ;(
2020-05-13 05:15:05+00:00,My fucking power went out 
2020-05-13 05:04:49+00:00,My whole block power went out so fucking awesome
2020-05-13 05:03:48+00:00,Half of my houses power went out :////
2020-05-13 04:47:54+00:00,I get it dude. Our power went out too and messed up my dialysis machine stuff 
2020-05-13 04:40:56+00:00,My power went out while I was in the middle of playing GTA with Angie 
2020-05-13 04:34:09+00:00,I don’t know how people can sleep in silence.. our power just went out and I woke up so fast because my fan went off.
2020-05-13 04:33:44+00:00,"totally random but I remember one time, we went to my cousins house to visit &amp; watched a “kid” movie about la llorona and like 10mins in after la llorona came out, the power went out at their house "
2020-05-13 04:18:05+00:00,The power went out AT NIGHT in my neighborhood one time for 8 hours (around 7:30PM) &amp; it was literally the worst because I was in the middle of cooking 
2020-05-13 04:02:43+00:00,The power just went out but not a single one of my devices is fully charged. The WiFi is gone too now. Also - I’ve just finished a cup of coffee so there’s no going back to bed. Baloi never rest. 
2020-05-13 03:48:46+00:00,It was a sign from God that I couldn’t work out much today. First the AMBER alert sound went off and a second later there is banging on my garage door. The second thing is the power went out. Only got 15 minutes worth of cardio in. Did my AB workouts inside. 
2020-05-13 03:47:39+00:00,Power went out in my building and I know FAUCI’s behind it
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
2020-05-13 03:34:40+00:00,Y’all.....my power just went out if u were on my island I am SO sorry as soon as I get it back on you can come back and catch more to be sure it saved
2020-05-13 03:24:50+00:00,Power went out and my reception in the new apartment sucks. Help me @toledoedison you're my only hope.
2020-05-13 02:58:30+00:00,Our power went out and my phone on 9% 
2020-05-13 02:56:35+00:00,forgot to tell y’all i didn’t go back i told her my power went out.. 
2020-05-13 02:47:38+00:00,"I was fixing my assignment using AutoCAD, suddenly the power went out and my laptop automatically turned off because it was connected without a battery cuz it's leaking. That's all and thank you. It's annoying."
2020-05-13 02:44:03+00:00,"The power went out unexpectedly, only three flashlights work, the brightest one needs charged, the number to call for the power only echoed our own voices back, &amp; my phone is on 20%.. this is the start to a horror movie, I can feel it"
2020-05-13 02:38:43+00:00,Update : They Power Went Out And I Cant My FUCKING FOOD 
2020-05-13 02:37:15+00:00,I was 5 yrs old w/my n China n the world showcase&amp;there was a thunderstorm coming&amp;the power went out&amp;we were freaking out&amp;when the power finally came back on a CM then started flicking the lights on&amp;off just2mess w/us! 
2020-05-13 02:35:20+00:00,My power went out during maruki’s boss battle and I just want to kill myself 
2020-05-13 02:34:40+00:00,Lmao my power went out which means no AC in this 95° weather
2020-05-13 02:32:18+00:00,MY ENTIRE NEIGHBORHOODS POWER JUST WENT OUT IN SCARED
2020-05-13 02:31:27+00:00,MY FUCKIN POWER JUST WENT OUT WHAT THE FUK
2020-05-13 02:05:53+00:00,"the power just went out at my house &amp; Bex ran into my room, looked for Corsen, then once she saw that she was safe, she sat &amp; stared at the door in defense mode MY HEART"
2020-05-13 01:51:26+00:00,soooo my power went out for a while and didnt get to stream but will be live here in a bit
2020-05-13 01:44:50+00:00,My mom babysat on for a friend not thinking she’d get attached but she did. The power went out one winter and it snuggled with her all night under her covers. They’re so cuddly.
2020-05-13 01:35:18+00:00,"My power just went out, no more streaming tonight. "
2020-05-13 01:03:44+00:00,"Nice! But mayhaps i'll pass this time. My power literally just went out, amd I don't want that to happen while I'm playing. :X I hope everyone gets cool stuff!:)"
2020-05-13 01:02:27+00:00,The power in my Walmart went out 
2020-05-13 00:58:12+00:00,My power just went out...during my final...my last final for the semester
2020-05-13 00:55:24+00:00,"Gameplay wise from what I know , yes. My power went out gotta wait a bit to start it again."
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
2020-05-13 00:54:24+00:00,My power just went out lmao I guess now is a good time to study for theory?
2020-05-13 00:50:02+00:00,Welp my power went out for some strange reason
2020-05-13 00:48:56+00:00,The power just went out at my house and my sister comes out of her room almost in tears because she was in the middle of a quiz.
2020-05-13 00:46:01+00:00,Bitch my power went out
2020-05-13 00:44:25+00:00,slack went down at the same time my power went out and I was convinced this was the end
2020-05-13 00:38:08+00:00,"ok twitter , my power supply went out on me the other night corsair rm750 ( modular ) , and i cant seem to find anything cuz every place i look its outta stock any ideas ? lemme know"
2020-05-13 00:30:33+00:00,too busy cryin over prod txt i didnt even notice the power went out in my place .
2020-05-13 00:27:24+00:00,I was so happy when my power went out til my dad told me to use my stupid ass hotspot 
2020-05-13 00:25:39+00:00,"My power went out but like the microwave, refrigerator and porch lights work??? Tried switching on and off the switches but no luck lol help"
2020-05-13 00:18:19+00:00,the power just went out so now i’m stuck inside with my thoughts
2020-05-13 00:17:06+00:00,My power went out... it was spooky
2020-05-13 00:12:18+00:00,the power went out and corrupted my minecraft world... i worked on that world for 3 MONTHS
2020-05-13 00:08:04+00:00,Cool so my power went out and Xcel says there's a resolution time of 9pm MST
2020-05-13 00:06:10+00:00,"For example, my dad’s parents were wealthy but he went to school with the children of the poor. They had equal opportunities to education and employment. It’s not the same anymore. The ones in power will get ahead. A few of the bottom ones will make it out"
2020-05-13 00:05:47+00:00,MY POWER JUST WENT OUT WTFF
2020-05-13 00:01:13+00:00,wehh my power went out...
2020-05-12 23:58:31+00:00,The first memory I can think of was when the power went out in my house and we had this little tv that would work if you cranked the side and my bro @dashawns2cents laid on the floor and watched smackdown on it. I want to say the undertaker was on but I could be wrong.
2020-05-12 23:47:48+00:00,"The power went out. I got bored. Smoked. My friend said he was going to bed. Cigarette. Drove home. Felt like flying through the trenches in A New Hope. Cop next to me. Paranoia. Safe. Made nachos and brats. Blast my favorite songs, turn down bc family sleeping. Laugh more. Bed."
2020-05-12 23:46:07+00:00,"my lil cuzzo was taking her AP for Calculus 1 today when the power went out and it locked her out of the exam.. i feel so bad for her, i still remember how hard AP year was ESPECIALLY the entire mess of calculus, for her to be disqualified cause of a blackout is insane"
2020-05-12 23:38:08+00:00,On todays chronicles of quarantine with the vargos: my sister has one of those light up vanity mirrors and one of the light bulbs blew up and sparks went everywhere and now the power is out in my house #cute
2020-05-12 23:33:43+00:00,"Power just went out on my block, I’m hearing folk on motorcycles and dirt bikes... if that fucking purge alarm comes on, I know something"
2020-05-12 23:28:22+00:00,Fuck the power just went out on my street lol
2020-05-12 23:04:51+00:00,"I'm good, had to get my computer repaired last week, and the power went out on our house for an hour and a half today but I'm good lol. How are you sweetheart?"
2020-05-12 22:40:57+00:00,Hello friends my power went out if anyone wants to text me and keep me entertained I’d appreciate it hello
2020-05-12 22:25:09+00:00,"Owen jones divides people. I don't want to. I want my inclusion to be inclusive. I definitely do not judge people by the colour of their skin. Owen jones, i think, started out with good intentions. And it all went wrong. Power corrupts."
2020-05-12 22:05:26+00:00,"Aaaand... My power went out! I don't think streaming'll happen today. Sorry, everyone! :( Tomorrow though, for sure!"
2020-05-12 22:05:11+00:00,With an hour to go the power went out at my place (was gonna shower) and now imma look hella musty on Telemundo Bay Area at 6.
2020-05-12 21:58:59+00:00,Thee power went out on my block and im mad because I’m at 1%
2020-05-12 21:12:07+00:00,"Funny you mention that..I had a black out in my town today while I was working and my first thought wasn’t,’oh shit, power went out’. In times like these I immediately said “ hmmm...is this it? Is it game on WW3”"
2020-05-12 21:03:13+00:00,my fucking power went out 
2020-05-12 20:57:22+00:00,"I was the Dean of Women at a summer camp once when the power went out. Like way out, a derecho came through and knocked out power across half the county. I put my glasses down on a table in the evening while we had a meeting of all the girls up in the girls dorm so I could calm"
2020-05-12 20:55:24+00:00,worst possible thing just happened. the power went out in my entire neighborhood while i was in the middle of an exam 
2020-05-12 20:51:44+00:00,"took a nap, my power went out again, it’s raining and I’m not in the mood for english class "
2020-05-12 20:30:33+00:00,Yoooo my shit would be like that most of the time but since my power went out few weeks ago its been solid
2020-05-12 20:30:18+00:00,My power went out today. And then I got this email. Lets goooo!! 
2020-05-12 20:22:57+00:00,my friend and i live in the same townhome complex and our power went out while she was taking her AP calc test i want to cry for her :(((
2020-05-12 20:22:50+00:00,My power went out halfway through 5am in Five Nights At Maylee's but I still won. If that's not luck I don't know what is. My legs are jelly right now.
2020-05-12 20:21:21+00:00,My power went out and I didn’t get to save my Sims game 
2020-05-12 20:19:41+00:00,The power went out in my room but the rest of the house is fine...what did I do 
2020-05-12 20:15:05+00:00,my power went out so i will be reading dune xoxo pea
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
2020-05-12 20:11:06+00:00,I’m happy I got off the elevator before the power went out I would’ve list my mind ok!
2020-05-12 20:09:10+00:00,my power went out in the middle of my final 
2020-05-12 20:08:34+00:00,My power went out hahahaha I wanna die
2020-05-12 19:50:32+00:00,"uhhh my power went out for like a couple minutes, came back on no problem and then like 5 or 10 minutes after that and now my internet isn’t working "
2020-05-12 19:49:15+00:00,That’s my weakness bc I’m such a social eater. Always went out to eat w/ someone for fun. It wouldn’t be bad if I had will power to actually choose something healthy on the menu but since ur girl doesn’t have self control I’m just going to see if I can cut it out all together. 
2020-05-12 19:32:00+00:00,Welp the power just went out. My little sister’s father in-law is over putting in a new water heater and the power just stopped.
2020-05-12 19:23:56+00:00,Just went back home after living with my in-laws for 2 months. Our power was out for several days because of a storm and all of our food is spoiled and there's water damage on the floor where our fridge is. Desperately need to replenish groceries and fix my floor.
2020-05-12 19:20:48+00:00,"My power in Glen Park went out for a second last night, as did a friend's in the San Francisco financial district at the same moment. Was it the whole city? @burritojustice ?"
2020-05-12 19:17:15+00:00,yo my power went out yesterday and now my water done for fuck covid (and yes we pay da bills)
2020-05-12 19:02:12+00:00,my power went out bro I didn’t know what to do
2020-05-12 19:01:37+00:00,My power just went out?
2020-05-12 19:00:31+00:00,the power went out at work so we brought out the glow sticks and everyone just looked at me and told me to turn on my rave music 
2020-05-12 19:00:24+00:00,This morning the power went out here 4 approximately 45 seconds...my kids were on school meetings my wife was on a online conference call...it was chaos for 3 mins while the router reset ...currently the internet is everyone's most needed utility
2020-05-12 18:43:22+00:00,I sat down to actually workand was ready to power through and BOTH my monitors went out but only the display ??? So all the shit I had up on the monitors is still there but I can’t get to it and they’re not things I can just open a new tab for on my MacBook 
2020-05-12 18:41:33+00:00,But same! My power went out because it was raining hard last night
2020-05-12 18:41:19+00:00,Our power went out last night ?? My phones not fully charged and the appliance clocks are blinking. If a strong wind can do that I'm not looking forward to what inconveniences the encroaching construction will bring alongside a summer storm....
2020-05-12 18:39:27+00:00,So we’re on quarantine AND the power on my entire street went out? Thank you Jesus.
2020-05-12 18:25:29+00:00,"|| power went out this morning so if my phone dies, I can't charge it."
2020-05-12 18:15:22+00:00,THE FUCKING POWER WENT OUT FOR A SECOND AND FUCKED MY WIFI
2020-05-12 18:11:29+00:00,"I started watching, and my power went out....."
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
2020-05-12 18:06:01+00:00,Oop forgot the power went out last time I was on my PS4 so it thinks I just pulled the plug on it
2020-05-12 18:03:42+00:00,The power went out my roommate is losing their shyt... meanwhile I am enjoying my lunch and I am about to go take a walk 
2020-05-12 18:01:24+00:00,My power just went out so I guess after my phone dies I’ll just stare at the wall
2020-05-12 17:48:00+00:00,My power went out so I guess I’ll??? Sleep??? What else is there??
2020-05-12 17:34:35+00:00,Nope was ticking along nicely...then boom power went out everyone was sick I've restarted and found a ruined castle on a hill I'm building my city towards.
2020-05-12 17:30:48+00:00,"I waited for them to fix the power at my sister’s, then went to the bathroom, and the power went out again. I’m peeing in the dark. I hate it here"
2020-05-12 17:06:48+00:00,Well the power went out at my house This better not last long enough to effect my AP tests
2020-05-12 17:00:17+00:00,This has to get me through the next month my power just went out in my bedroom and my dog has a bump on his side that needs to be looked at and my car is messing up. Any help would be greatly appreciated #JeffreeStarApproved $daddyryder1226
2020-05-12 16:53:31+00:00,I was just working on my last final with a 3rd party google drive extension and the power went out. If my progress wasn’t saved I’m going to climb to the top of the tallest tree and let the lightning ruin me one more time
2020-05-12 16:38:49+00:00,"Just thinking about how my power went out for 90 minutes on Friday evening. Completely out of one's control, could happen to anyone at anytime, it could even overlap with an AP testing window. Then what?"
2020-05-12 16:00:45+00:00,A few weeks ago the power went out in my apartment. I immediately knew what any American would know...those who had 'recovered' from cv19 were now zombies. I got up to go to our 'prepper room' for the cyanide pill cuz I ain't goin out like that but then the lights came back on.
2020-05-12 15:49:30+00:00,"Nah, the power went out at my crib and everything. Whole street closed. Crazy."
2020-05-12 15:31:02+00:00,The power in my appartment building went out and I'm not sure when it will be back If it's not too late I will stream again and continue my guardian advantures 
2020-05-12 15:18:25+00:00,"Work from Home Week 9, Day 2: My power went out and won’t be restored for at least another hour. "
2020-05-12 15:05:01+00:00,Yep my power also went out 
2020-05-12 14:39:51+00:00,MY POWER WENT OUT 2 SECONDS BEFORE I HIT START ON MY FINAL. Can I please just finish my undergrad in one piece 
2020-05-12 14:38:14+00:00,My power went out sometime last night/early this morning and my printer is not cooperating with me now 
2020-05-12 14:18:33+00:00,"Power went out. Thought I'd have to call the concierge for him to fix the problem in my apartment. 1/2 hour later, after cleaning enough for it to stop being embarrassing when he came: realized the power went out in the whole building... Well, at least now the apt is clean. "
2020-05-12 14:05:18+00:00,My power went out around 6 and I was really hoping that it’ll stay off all day but it came back on 
2020-05-12 13:19:16+00:00,my instructors power went out like 15 min ago so we are all just sitting in silence on zoom this tuesday
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
2020-05-12 13:11:48+00:00,And my power went out 
2020-05-12 13:01:27+00:00,Why tf my power just went out in my complex they always got some shit going on around here
2020-05-12 12:53:56+00:00,"i’m going to lay out this debacle that @EntergyNOLA has not dealt with since last week. i’m a high school teacher for special needs students: i need electricity to perform my work during this time. after moving into my new apartment, my power went out last tuesday! so i called. "
2020-05-12 12:11:09+00:00,Lol my whole neighborhood’s power went out. Bruh.....
2020-05-12 11:45:57+00:00,"My power went out and won’t be back until 10:30, awesome"
2020-05-12 11:15:13+00:00,Well my power just went out and my phone is at 1 percent. Wooop.
2020-05-12 11:14:41+00:00,My power went out and it’s hot af 
2020-05-12 10:49:14+00:00,"Hi, power went off for 5mins. Now my internet is off. Was told to wait 10min. It is half an hour now. Kindly sort me out"
2020-05-12 10:28:45+00:00,"The power went out and now my brothers playing hide and seek in the dark, never seen them like this in a decade "
2020-05-12 10:24:42+00:00,THE POWER WENT OUT AND NOW I DONT HAVE SIGNAL BUT MY MOM’S PHONE DOES???? I HATE IT HERE
2020-05-12 10:20:26+00:00,"About 20 minutes ago my power went out, security alarms started going off and in the chaos I thought someone was trying to break in my house. One of the scariest moments of my life waiting by my bedroom door with a knife just in case. Power back on, my roommates and I are safe"
2020-05-12 10:15:55+00:00,10 year old me trying to explain to Resetti that my power went out and i didnt mean to reset 
2020-05-12 09:58:51+00:00,Day 53: power went out at 2:50 am. Now how am I going to indulge my insomnia? Sleep certainly isn't an option...
2020-05-12 09:55:34+00:00,my power went out too :/
2020-05-12 09:53:54+00:00,"my power just went out &amp; my phone was about to die so i was like??? how am i supposed to see???? .......fire, bro. candles. THINK"
2020-05-12 09:53:22+00:00,Bruh the power went out and my room gets super stuffy without the fan on :(
2020-05-12 09:03:26+00:00,"So catch this, the power went out for like an hour or so. I told my friend not to call me no mo bc I didn’t have battery. Jokingly I said imagine if you called and the power came back on."
2020-05-12 08:15:41+00:00,It’s not Covid19 - financial pressure is due to crippling power bills caused by the green energy scam - ASIC report shows Australians owe $45 billion in credit card debt &amp; that’s where my recent power bills went - so can we have you come out in favour of cutting RE subsidies? 
2020-05-12 07:42:25+00:00,Power went out on my block at like 10pm so fell asleep cause wasn’t shit else to do ...woke up at 3am and it feel like 3pm fml 
2020-05-12 07:41:07+00:00,My power went out are you kidding me 
2020-07-21 01:55:17+00:00,Get away from it all...
2020-05-12 07:25:06+00:00,I had such a hard time falling asleep. Like hours of staring at the ceiling. Finally pass out and I get woken up at 2:15 because the power went out and my body decided to start profusely sweating under my single blanket with no fans on...
2020-05-12 06:16:59+00:00,"Yes actually I have, my power went out in the bathrooms only and I took a shower in the dark and I almost fell getting in the shower "
2020-05-12 05:43:05+00:00,"My day was fine until 2 hours ago. Power went out in my neighborhood and my switch is out of power now so I can't play ACNH. My only light source is my phone and a few candles, and my phone is running low on power. (sorry I'm unloading that all on you)"
2020-05-12 05:40:06+00:00,the power just went out and my phone is at 11% 
2020-05-12 05:31:53+00:00,the power went out in my neighborhood again. ugh.
2020-05-12 05:30:54+00:00,I got this notification right after my power went out at 11:30pm. MonkaS
2020-05-12 05:07:59+00:00,"Everyone in SF: power went out!! Me: huh, weird, i didn't notice anything Me, two hours later: Huh, my NAS says it didn't shut down proper—OH."
2020-05-12 04:54:27+00:00,Power died in my neighborhood almost 2 hours ago and it still hasn't come back on. Contacted the electric company minutes after the power went out and they said they'll have it back up soon. Well here we are now with my switch out of power and my phone at &lt;50%. Come back power. 
2020-05-12 04:15:47+00:00,"I reflexively went ""shit!"" and plugged in my phone to try to get any seconds of battery power into it before expecting the electricity to go out properly."
2020-05-12 04:10:14+00:00,I shoulda took your advice my power went out
2020-05-12 04:00:19+00:00,#WhyIGotLost my power went out for an unknown reason
2020-05-12 03:57:30+00:00,"tonight my power went out for 3 seconds and then it turned back on. why? idk, but it was scary."
2020-05-12 03:41:49+00:00,Can’t my whole nebiorhoods power went out
2020-05-12 03:36:24+00:00,My power just went out for a second And I was All damn how many days of darkness was it again? 
2020-05-12 03:30:48+00:00,"I’m An Old Veteran That Started Paying Attention To Politics In The Last 15 Yrs Went From Blue To Red ! It Has Consumed Me ! Now It’s Sturring Up My PTSD , Because It Has Gotten So Out Of Hand ! Blue In Left Field With SO Much Power An Money , Red Cant Negotiate Anything !"
2020-05-12 03:29:16+00:00,My 7yr cousin told me that the power went out bc someone was doing brujería I said girlll quit playinnn 
2020-05-12 03:21:57+00:00,"Exactly! Look at me! Came to US, went to college, found a job, became a citizen and I am doing everything in my power to be helpful to the nation. While in Iran though, I was told I don’t blong to the country &amp; that I should get out if I don’t like it there!"
2020-05-12 03:19:42+00:00,"my power went out, if I'm dead in the morning.... Black only funeral"
2020-05-12 03:05:10+00:00,my power went out for like 5 seconds and my heart beat never went up so fast-
2020-05-12 02:57:32+00:00,OH MY GOD my power went out and when i would take showers IN THE DARK IT HIT DIFFERENT
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
2020-05-12 02:53:36+00:00,SO THE POWER JUS WENT OUT IN MY HOUSE SUDDENLY!
2020-05-12 02:50:00+00:00,"Power went out for the whole neighborhood and isn’t coming back for another two hours... tf am I gonna do it’s dark as shit plus hot as fuck w no fan or ac, additionally phone at literal 1% peace out y’all those craving for my downfall won"
2020-05-12 02:46:22+00:00,"Today I was in a staff meeting right. The power at the house went out. K cool, I’ll get back into the meeting with my hotspot. It’s all good.. Guess what happened? My cellular service crashed! Moral of the story. I missed most of the staff meeting. "
2020-05-12 02:43:13+00:00,So there I was working on #iotcomic number 18 and the power went out. But even if it didn’t I’m behind schedule by my own account. Thank you for staying tuned and I do hope you’re enjoying the adventure. #wip… https://www.instagram.com/p/CAEktQ6BNac/?igshid=18u2bjs5exp6c
2020-05-12 02:37:07+00:00,"Few minutes in & there was power drop out, just long enough for my computer to have to restart. More minutes, restart finally done, reload DVD. Then the speed went wonky for a while. No big deal, right? Right. HOWEVER, whole gestalt triggered series of funny unlucky memories. 3"
2020-05-12 02:36:34+00:00,My power just went out for a second I do not appreciate this thunderstorm scaring me like that
2020-05-12 02:34:57+00:00,My power just went out bro 
2020-05-12 02:33:29+00:00,The power went out in my neighborhood and I can’t sleep cause IM HOT I need my fans on
2020-05-12 02:21:38+00:00,"I was about to go live and then my power went out haha, guess I’ll be starting late too Still don’t know what to play tho Also would be interested in learning more about the Wave"
2020-05-12 02:16:46+00:00,Second power outage I’ve heard of today. I was giving a final exam to my usc Cinematic ethics class on Zoom &amp; one student’s power went out! Hope yours wasn’t out long. Wish I had a generator.
2020-05-12 02:07:08+00:00,my entire neighborhood’s power just went out........yeah this is the start of the apocalypse 
2020-05-12 02:06:48+00:00,Well folks for about 15 minutes this evening our electricity went out in our house. Turns out parts of Rt 340 were out of power too. My nephew was just besides himself with it all . I tried to make light of it with humor. But I think he got more confused...
2020-05-12 02:04:46+00:00,My mf power went out
2020-05-12 02:04:33+00:00,So uh my power went out that’s the story
2020-05-12 02:04:21+00:00,I appreciate this but right after you left my power went out LOL
2020-05-12 01:55:47+00:00,I figured out a way to fix my book without having to rewrite the entire thing (well...for now) and as a reward for that... my power went out. Been a strange day
2020-05-12 01:55:22+00:00,Power just went out at my place 
2020-05-12 01:45:46+00:00,My friend’s kid in North Carolina started his AP test . . . then the power went out. 
2020-05-12 01:39:46+00:00,"I was on active duty, training at DLI. Storm & power went out. One person in the barracks had a battery operated B&amp;W TV. I finessed her, we all chipped in for batteries and 75? of us watched it in the Common Room. One of my best Army memories."
2020-05-12 01:39:03+00:00,my power went out so i can’t go on roblox 
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
2020-05-12 01:38:25+00:00,i fucking hate my life the power went out as i was in the middle of taking my fucking final
2020-05-12 01:31:10+00:00,YOOOO IM WATCHING @BERLEEZY PLAY BEYOND 2 SOULS AND MY FUCKING POWER JUST WENT OUT BRO WTFFFFFF
2020-05-12 01:30:10+00:00,"Went into MuggnBopps &amp; the lady who cashed me out said I don't need to wear my mask in there?? Then asked me if I have a ""higher power"" looking over me. When I said no, she goes ""Oh honey, I'm so sorry."" Bitch can I fucking help you?? I just want my vodka &amp; snacks."
