Id,Lot Frontage,BsmtFin SF 1,Total Bsmt SF,1st Flr SF,1st Flr SF,Gr Liv Area,Garage Area,Mas Vnr Area,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Lot Shape,Utilities,Land Slope,Overall Qual,Overall Cond,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating QC,Electrical,Kitchen Qual,Functional,Fireplace Qu,Garage Finish,Garage Qual,Garage Cond,Paved Drive,Pool QC,Fence
1688,91.0,0.0,1694.0,1694,1694,1694,856.0,302.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,3,8,5,4,3,5,3,2,1,1,5,5,4,8,4,2,3,3,3,0,0
880,85.0,1478.0,1578.0,1602,1602,1602,810.0,180.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,8,5,4,3,4,3,3,6,1,5,5,4,8,4,2,3,3,3,0,0
1074,63.0,28.0,1684.0,1684,1684,1684,564.0,616.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,9,5,5,3,5,3,1,6,1,5,5,5,8,5,2,3,3,3,0,0
771,70.0,226.0,918.0,918,918,1683,440.0,92.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,3,6,5,3,3,3,3,1,2,3,4,5,3,8,3,2,3,3,3,0,0
724,98.0,1088.0,1088.0,1188,1188,1869,456.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,5,6,3,3,3,3,1,2,1,3,5,3,8,0,1,3,3,3,0,1
730,69.05520046484602,0.0,1022.0,1432,1432,1432,216.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,6,3,3,3,3,1,1,1,3,4,4,8,4,1,2,3,3,0,2
273,65.0,24.0,1414.0,1414,1414,1414,494.0,98.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,5,4,3,4,3,3,6,1,5,5,4,8,0,2,3,3,3,0,0
2793,69.05520046484602,872.0,1348.0,1358,1358,1358,418.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,8,5,4,3,4,3,1,6,1,5,5,4,8,3,1,3,3,3,0,0
1789,76.0,0.0,1496.0,1496,1496,1496,474.0,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,3,8,5,4,3,4,3,3,1,1,5,5,4,8,0,3,3,3,3,0,0
1900,57.0,0.0,932.0,932,932,932,306.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,5,3,3,3,3,1,1,1,5,4,4,8,4,1,3,3,3,0,4
677,60.0,0.0,0.0,1040,1040,1040,400.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,4,3,3,0,0,0,0,0,2,4,3,8,0,1,3,3,3,0,0
747,50.0,134.0,1072.0,1072,1072,1072,1184.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,5,3,2,3,3,1,2,1,3,5,3,8,0,1,2,3,2,0,0
1038,69.05520046484602,600.0,864.0,864,864,864,576.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,5,3,3,3,3,1,4,1,3,5,3,8,0,1,3,3,3,0,1
1763,69.05520046484602,0.0,969.0,997,997,2285,648.0,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,3,8,5,4,3,4,3,1,1,1,5,5,4,8,3,3,3,3,3,0,0
1283,69.0,0.0,1117.0,1117,1117,1117,264.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,5,3,3,3,3,1,1,1,5,5,3,8,0,1,3,3,3,0,0
2803,37.0,717.0,848.0,848,848,848,420.0,170.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,5,4,3,4,3,3,6,1,5,5,4,8,0,3,3,3,3,0,0
1927,72.0,586.0,1048.0,1048,1048,1048,286.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,5,3,3,3,3,1,4,1,3,5,3,8,0,1,3,3,3,0,0
1036,68.0,252.0,936.0,936,936,936,288.0,72.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,6,3,3,4,3,2,3,1,3,5,3,8,0,1,3,3,3,0,0
1237,70.0,504.0,931.0,1283,1283,1283,506.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,7,3,4,3,3,1,3,4,3,5,3,8,0,1,3,3,3,0,0
1375,80.0,0.0,0.0,1120,1120,1588,680.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,4,3,3,0,0,0,0,0,3,5,3,6,4,3,3,3,1,0,0
1643,81.0,1152.0,1742.0,2042,2042,2042,724.0,250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,3,10,5,5,3,5,3,4,6,1,5,5,5,8,4,3,3,3,3,0,0
2453,92.0,740.0,1165.0,1203,1203,2526,844.0,391.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,3,8,5,4,3,4,3,1,6,1,5,5,4,8,3,2,3,3,3,0,0
2129,47.0,342.0,988.0,988,988,1873,597.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,7,5,4,3,4,3,4,6,1,5,5,4,8,3,2,3,3,3,0,0
2640,60.0,381.0,780.0,940,940,1416,400.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,6,8,3,3,3,3,1,3,1,5,5,4,8,0,1,3,3,3,0,0
2437,69.05520046484602,0.0,953.0,953,953,1664,460.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,5,3,3,4,3,1,1,1,5,5,3,8,3,2,3,3,3,0,0
1123,95.0,0.0,1428.0,1428,1428,1428,480.0,99.69590931493346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,3,7,5,4,3,4,3,1,1,1,5,5,4,8,0,3,3,3,3,0,0
2398,121.0,1232.0,1792.0,1792,1792,1792,925.0,430.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,9,5,5,3,5,3,4,6,1,5,5,4,8,4,2,3,3,3,0,0
1420,69.05520046484602,779.0,1077.0,1093,1093,2814,614.0,190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,6,5,4,3,4,3,1,2,1,5,5,4,8,3,3,3,3,3,0,4
2693,50.0,0.0,610.0,819,819,819,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,4,3,3,3,3,1,1,1,5,4,4,8,0,0,0,0,1,0,0
1370,60.0,0.0,536.0,808,808,1344,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,2,2,3,2,1,1,1,5,3,3,8,0,0,0,0,1,0,0
392,69.05520046484602,0.0,689.0,1378,1378,2119,583.0,333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,6,6,3,3,3,3,1,1,1,3,5,3,8,3,2,3,3,3,0,4
1351,50.0,336.0,672.0,1072,1072,1285,240.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,5,3,3,3,3,1,4,6,3,5,3,7,0,1,3,3,3,0,3
246,83.0,1433.0,1433.0,1433,1433,1433,528.0,177.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,2,7,5,4,3,4,3,4,6,1,5,5,4,8,3,2,4,4,3,0,3
802,79.0,1441.0,1496.0,1496,1496,2132,612.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,2,8,8,4,3,4,3,4,6,1,5,5,4,6,4,3,4,3,3,0,0
1404,124.0,719.0,1019.0,1357,1357,1357,312.0,84.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,7,3,3,3,3,3,5,1,4,5,5,8,4,2,3,3,3,0,4
803,90.0,485.0,2158.0,2196,2196,2196,701.0,234.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,7,7,4,3,4,3,2,5,4,4,5,4,8,3,2,3,3,3,0,0
1595,69.05520046484602,0.0,264.0,616,616,1304,336.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,6,3,3,4,3,2,1,1,3,5,3,8,4,3,3,3,3,0,0
1319,50.0,259.0,684.0,938,938,2358,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,8,5,3,4,3,2,1,2,1,2,5,3,8,0,0,0,0,3,0,0
2231,70.0,0.0,279.0,2726,2726,2726,691.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,8,5,4,3,4,3,1,1,1,4,5,4,8,4,3,4,4,3,4,0
2162,79.0,0.0,939.0,939,939,1797,639.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,5,4,3,4,3,3,1,1,5,5,4,8,0,2,3,3,3,0,0
2622,60.0,0.0,0.0,1040,1040,1040,625.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,7,3,3,0,0,0,0,0,3,3,3,8,0,1,3,3,3,0,0
1300,50.0,104.0,789.0,789,789,789,250.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,5,5,3,3,3,3,1,5,4,5,5,3,8,0,1,3,3,3,0,0
2505,34.0,0.0,1143.0,1143,1143,1143,588.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,3,7,5,4,3,4,3,1,1,1,5,5,4,8,4,2,3,3,3,0,0
582,69.05520046484602,0.0,1489.0,1489,1489,1489,462.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,6,7,3,3,3,3,1,1,1,4,5,4,8,4,2,3,3,3,0,0
1458,73.0,668.0,1004.0,1004,1004,1852,660.0,320.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,8,5,4,3,4,3,2,6,1,5,5,4,8,3,3,3,3,3,0,4
281,64.0,0.0,960.0,960,960,960,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,5,3,3,3,3,1,1,1,5,5,3,8,0,0,0,0,3,0,3
1499,313.0,5644.0,6110.0,4692,4692,5642,1418.0,796.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,10,5,5,3,5,3,4,6,1,5,5,5,8,4,3,3,3,3,3,0
2298,54.0,619.0,768.0,768,768,768,624.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,7,3,4,4,3,3,5,1,5,5,3,8,0,1,3,3,3,0,0
2580,72.0,914.0,1124.0,1124,1124,1124,353.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,6,3,3,3,3,3,4,1,5,5,3,8,3,3,3,3,3,0,0
568,30.0,294.0,612.0,612,612,1224,528.0,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,3,6,5,4,3,4,3,3,6,1,5,5,4,8,0,2,3,3,3,0,0
1807,63.0,0.0,1100.0,1100,1100,1100,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,3,6,5,3,3,4,3,1,1,1,5,5,3,8,0,0,0,0,3,0,0
129,120.0,300.0,782.0,1019,1019,1556,470.0,340.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,6,3,4,3,3,1,3,1,3,5,3,8,4,1,3,3,3,0,0
2294,69.05520046484602,1148.0,1244.0,1356,1356,1356,528.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,6,6,3,3,4,3,4,6,1,3,5,3,8,3,3,3,3,3,0,3
1860,80.0,978.0,1262.0,1262,1262,1262,460.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,3,6,8,3,3,4,3,4,5,1,5,5,3,8,3,2,3,3,3,0,0
839,43.0,385.0,799.0,827,827,1661,550.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,7,6,4,3,4,3,3,6,5,5,5,4,8,3,2,3,3,3,0,0
2349,81.0,0.0,945.0,945,945,1857,482.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,3,7,5,3,3,3,3,1,1,1,3,5,3,8,3,2,3,3,3,0,4
1903,50.0,299.0,666.0,666,666,666,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,2,2,2,2,1,2,1,2,5,4,8,0,0,0,0,1,0,3
234,69.05520046484602,964.0,1117.0,1117,1117,1981,522.0,288.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,6,5,3,3,4,3,3,5,1,5,5,4,8,3,3,3,3,3,0,0
2172,74.0,130.0,901.0,901,901,1351,576.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,6,3,4,3,3,1,5,4,3,5,3,8,4,1,3,3,1,0,0
2588,65.0,488.0,1005.0,1005,1005,1005,319.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,5,3,3,3,3,1,2,1,5,5,3,8,3,1,3,3,3,0,0
1289,60.0,493.0,1510.0,1584,1584,2792,520.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,6,7,4,4,4,3,1,2,1,5,5,3,5,3,1,2,3,3,0,3
1596,41.0,318.0,550.0,925,925,1475,336.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,7,3,3,4,3,1,5,1,3,5,3,8,3,1,3,3,3,0,0
264,80.0,1682.0,1978.0,1978,1978,1978,850.0,320.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,8,5,4,3,4,3,1,6,1,5,5,4,8,4,2,3,3,3,0,0
451,70.0,0.0,1598.0,1606,1606,1606,871.0,383.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,8,5,4,3,4,3,1,1,1,4,5,4,8,4,2,3,3,3,0,0
536,63.0,0.0,1158.0,1158,1158,1158,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,3,6,5,3,3,4,3,1,1,1,5,5,4,8,0,0,0,0,3,0,0
43,79.0,28.0,1822.0,1822,1822,1822,678.0,240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,8,5,4,3,5,3,1,6,1,5,5,5,8,4,2,3,3,3,0,0
2223,69.05520046484602,35.0,1809.0,2259,2259,2259,450.0,184.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,5,3,4,4,3,2,5,3,3,5,4,8,4,1,3,3,3,0,3
2009,70.0,300.0,1065.0,915,915,1635,440.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,7,3,3,4,3,1,3,1,5,4,3,8,4,1,3,3,3,0,0
394,69.05520046484602,828.0,1002.0,1002,1002,1002,902.0,76.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,6,3,3,3,3,1,4,1,3,5,3,8,0,1,3,3,3,0,3
1738,73.0,0.0,616.0,616,616,1412,432.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,5,3,3,4,3,1,1,1,5,5,4,8,4,3,3,3,3,0,0
1196,72.0,0.0,1728.0,1728,1728,1728,576.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,5,3,3,3,3,1,1,1,3,5,3,8,0,1,3,3,3,0,0
828,64.0,902.0,1282.0,1290,1290,1290,662.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,5,4,3,4,3,3,6,1,5,5,4,8,4,2,3,3,3,0,0
1694,105.0,1430.0,1994.0,2046,2046,2046,878.0,400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,3,10,5,5,3,5,3,4,6,1,5,5,5,8,4,3,3,3,3,0,0
571,34.0,381.0,729.0,742,742,1471,440.0,894.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,3,6,5,3,3,4,3,1,6,1,4,5,3,8,0,1,3,3,3,0,0
1192,90.0,956.0,1522.0,1548,1548,2614,624.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,3,6,7,3,3,3,3,1,5,3,3,5,3,8,3,2,3,3,3,0,0
1806,102.0,0.0,1580.0,1580,1580,2466,610.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,8,5,4,3,4,3,1,1,1,5,5,4,8,4,2,3,3,3,0,0
962,73.0,16.0,1466.0,1466,1466,1466,610.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,8,5,4,3,4,3,3,6,1,5,5,4,8,0,3,3,3,3,0,0
2142,120.0,716.0,969.0,969,969,969,440.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,6,3,3,3,3,3,4,1,3,5,3,8,0,1,3,3,3,0,3
1648,93.0,1328.0,1529.0,1664,1664,1664,663.0,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,3,7,6,3,3,4,3,1,6,1,3,5,4,8,3,3,3,3,3,0,0
618,90.0,1173.0,1680.0,1691,1691,1691,550.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,5,4,3,3,3,1,3,1,3,5,3,8,0,1,4,3,3,0,3
2108,64.0,664.0,1208.0,1208,1208,1208,628.0,108.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,0,2,3,3,3,0,0
772,75.0,527.0,1052.0,1052,1052,1052,668.0,172.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,3,5,6,3,3,3,3,1,4,1,3,5,3,8,1,3,3,3,3,0,0
2672,65.0,0.0,972.0,972,972,1577,312.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,5,3,3,3,3,1,1,1,4,5,2,8,4,1,3,3,3,0,0
2492,65.0,162.0,882.0,909,909,909,294.0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,3,5,6,3,3,3,3,1,4,3,3,5,3,8,0,1,3,3,3,0,3
2903,88.0,1455.0,1838.0,1838,1838,1838,682.0,382.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,9,5,5,3,4,3,4,6,1,5,5,5,8,4,3,3,3,3,0,0
2783,50.0,509.0,675.0,686,686,1388,317.0,62.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,6,3,3,4,3,3,6,1,3,5,3,8,0,1,3,3,3,0,0
786,69.05520046484602,379.0,1617.0,1867,1867,1867,303.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,5,4,3,3,3,1,2,4,5,4,3,8,4,3,3,3,3,0,2
740,60.0,405.0,1145.0,1301,1301,1301,440.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,5,3,3,3,3,2,2,1,3,5,2,7,0,1,3,3,3,0,0
2546,80.0,553.0,1251.0,1251,1251,1251,461.0,425.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,6,3,3,3,3,1,4,1,3,5,3,8,4,2,3,3,3,0,3
851,65.0,1259.0,1431.0,1444,1444,1444,577.0,68.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,0,2,3,3,3,0,0
1833,69.05520046484602,482.0,1453.0,1453,1453,2810,750.0,336.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,8,5,4,3,5,3,1,6,1,5,5,4,8,5,2,4,4,3,0,0
76,50.0,543.0,923.0,923,923,923,264.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,3,6,5,3,3,4,3,1,4,4,3,5,3,8,3,2,3,3,3,0,0
2151,66.0,281.0,1028.0,1210,1210,2452,683.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,8,5,4,3,4,3,1,6,1,5,5,4,8,3,3,3,3,3,0,0
1880,69.05520046484602,0.0,0.0,1224,1224,1224,530.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,5,3,3,0,0,0,0,0,3,5,3,8,0,1,3,3,3,0,0
2907,32.0,1201.0,1237.0,1337,1337,1337,405.0,443.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,5,3,4,5,4,1,6,1,5,5,3,8,0,3,3,3,3,0,0
1831,69.05520046484602,1390.0,1390.0,1701,1701,1701,611.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3,5,5,3,3,4,3,4,5,1,3,5,3,6,3,3,3,3,3,0,0
2836,62.0,0.0,1093.0,1093,1093,1669,288.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,5,3,3,3,3,1,1,1,3,3,3,6,0,1,2,3,3,0,0
1955,66.0,952.0,952.0,952,952,952,288.0,86.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,6,3,3,3,3,2,3,1,4,5,3,8,0,1,3,3,3,0,0
1926,72.0,512.0,922.0,922,922,922,308.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,5,3,3,3,3,1,3,1,3,4,3,8,0,1,3,3,3,0,2
2924,80.0,936.0,1126.0,1126,1126,1126,484.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,5,5,3,3,3,3,1,5,1,2,5,3,8,4,2,3,3,2,0,0
1003,39.0,0.0,1280.0,1280,1280,1280,506.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,3,8,5,4,3,4,3,2,1,1,5,5,4,8,0,2,3,3,3,0,0
1667,66.0,81.0,914.0,914,914,914,368.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,5,3,3,3,3,1,5,6,5,5,5,8,0,2,3,4,3,0,0
2905,78.0,1243.0,1288.0,1368,1368,1368,784.0,200.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,5,3,4,4,3,4,6,1,4,5,3,8,0,3,3,3,3,0,0
921,69.05520046484602,547.0,771.0,753,753,1494,213.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,7,3,3,3,3,1,4,1,2,5,4,8,4,1,3,3,2,0,0
