,date,tweet
1465,2020-08-27 08:14:08+00:00,Guess what? The power just went out. Of course I paid my bill. Someone must have hit a pole . FFS now I am in the dark 
1466,2020-08-27 08:13:02+00:00,THERES A MASSIVE STORM COMING MY POWER JUST WENT OUT LOL....
1467,2020-08-27 08:11:30+00:00,it's fucking wimdy and my power went out rip #melbourneweather
1468,2020-08-27 08:10:49+00:00,The power just went out at work so now I can't charge my phone but I need to uber home so I need charge 
1469,2020-08-27 08:09:38+00:00,Holy shit the power just went out UH I guess I'll try and do my assignment using my one bar of 3G on my phone as a hotspot 
1470,2020-08-27 08:09:04+00:00,"Thanks, my power just went out"
1471,2020-08-18 19:48:41+00:00,Looking to adapt to change with greater agility? Read this guide to explore five key behaviors for IT leaders:
1472,2020-08-27 08:08:38+00:00,"When Irma hit me in Central FL, @sjervewfla had just issued this warning &amp; I'd never heard of it before &amp; I've gone through tons of these storms. Seconds after the warning my power went out &amp; it got bad! I thought I was gonna die. I feel for the folks affected, I still have PTSD"
1473,2020-08-27 08:07:52+00:00,help my power just went out wtF is going on
1474,2020-08-27 08:07:11+00:00,I don’t know exact updates but the sound of the wind was overcoming my central AC and fans before the power went out and it’s raining as well.
1475,2020-08-27 08:05:08+00:00,my power just went out is urs still on
1476,2020-08-27 08:02:14+00:00,He’s right to worry – poor Lawrence! My friend in the eastern burbs reports her power just went out
1477,2020-08-27 08:00:37+00:00,Last time my power went out for 2 hours during dinner time and i was real sad lol
1478,2020-08-27 08:00:23+00:00,My power just went out too
1479,2020-08-27 07:59:12+00:00,My power just went out!!!!
1480,2020-08-27 07:58:22+00:00,my power just went out help
1481,2020-08-27 07:57:43+00:00,"Today the power went out right before i clicked live for my break. once the power comes on we go live and my adjustable desk got a mind of its own and crushed my bobble heads , wall tripods and everything in sight but we did pull a @PJHughes45 auto! #topps @BlowoutBuzz"
1482,2020-08-27 07:57:38+00:00,Our fucking power just went out two minutes before my zoom psychologist meeting LMAOOOOO
1483,2020-08-27 07:57:35+00:00,Great the power just went out in the thunderstorm and I was in the middle of cooking my dinner the wind is so strong it’s set the security alarm off next door too
1484,2020-08-27 07:54:29+00:00,welp my power just went out. 
1485,2020-08-27 07:53:19+00:00,My power just went out...great
1486,2020-08-27 07:52:33+00:00,"My power just went out, and then came back on - twice. Back on now. Are they out anywhere else? "
1487,2020-08-27 07:52:17+00:00,my power just went out :/
1488,2020-08-27 07:50:30+00:00,there’s a thunder storm and my power just went out like tf? it’s august 27th this is not the day for this shit
1489,2020-08-27 07:49:34+00:00,"A spiral staircase plunging twelve floors down at Battersea Power Station apartments I went to view last week. I'm not usually one to get vertigo, but as I leaned right out to take this shot, my tummy did do a few… https://www.instagram.com/p/CEYo0h9Ax4c/?igshid=1bcd30hz6efw0"
1490,2020-08-27 07:38:39+00:00,My Power went out but I'm Back! Let's play AssCreedIV 
1491,2020-08-27 07:36:00+00:00,"So, admin here, we lost power a few moments ago and our cats are freaking out, my mom was making me some food before it went out but luckily it finsihed right before the power went out. So I don't know when the power will be back but we are lucky to have a generator."
1492,2020-08-18 19:48:41+00:00,Looking to adapt to change with greater agility? Read this guide to explore five key behaviors for IT leaders:
1493,2020-08-27 07:34:29+00:00,well now i feel goofy my power went out i really shouldve left
1494,2020-08-27 07:33:39+00:00,my mfing power went out ITS NOT EVEN RAINING??? the world is being very anti shaniah today I hate it here
1495,2020-08-27 07:31:43+00:00,My power just went out. I’m scared 
1496,2020-08-27 07:30:39+00:00,"@RiskofRain I beat your game during a hurricane, fought the last boss as the power went out and managed to win before my laptop died. Just thought you'd enjoy the irony."
1497,2020-08-27 07:28:58+00:00,Welp my power hates me and went out and still hasn’t came back on
1498,2020-08-27 07:28:56+00:00,my power just went out 
1499,2020-08-27 07:22:24+00:00,"@CityTshwane Hi, is there any scheduled power outages in Highveld Centurion? My power went out about 30mins ago."
1500,2020-08-27 07:21:19+00:00,my power just went out boo 
1501,2020-08-27 07:19:39+00:00,Can't sleep. Power went out. Too hot in my room. Thunderstorm bangs nearly every 10mins. This sucks.. 
1502,2020-08-27 07:18:52+00:00,Welp my power went out 
1503,2020-08-27 07:13:36+00:00,"My friend said the power went oUT it where she lives cause of Laura,FUCK YOU LEAVE MY FRIEND ALONE"
1504,2020-08-27 07:13:08+00:00,My power went out right at the end of wnf... congrats to our top 3! @SubatomicSabers @jonathan_tene and Zane! See y’all next week.
1505,2020-08-27 07:08:31+00:00,well my power went out so it’s hot and i was sweating so i look horrible too
1506,2020-08-27 07:06:54+00:00,my power went out like right after i posted this so it's a good thing i turned off my ps3 beforehand lol 
1507,2020-08-27 07:05:32+00:00,my power went out 
1508,2020-08-27 07:00:22+00:00,I think the power went out @my place. I can't monitor the cameras anymore...
1509,2020-08-27 06:58:51+00:00,"My power just went out and it’s not turning back on, I think it’s my time to go I gues"
1510,2020-08-27 06:55:46+00:00,my power went out and it’s getting progressively warmer i’m going to cry 
1511,2020-08-27 06:54:09+00:00,MY FUCKING POWER WENT OUT
1512,2020-08-27 06:49:39+00:00,My power just went out and came back on I’m highly upset 
1513,2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
1514,2020-08-27 06:47:31+00:00,Started watching Criminal Minds a couple weeks ago... the power just went out at my house. Every terrible scenario has crossed through my mind
1515,2020-08-27 06:47:17+00:00,bruh the power just went out randomly my wifi isn't workingggggggg
1516,2020-08-27 06:46:41+00:00,This is a battery slot on my cable box. The installer told me it was in case my power went out. As if i have a fukkin battery operated flat screen? ? 
1517,2020-08-27 06:45:34+00:00,a friend on discord made this because my power went out. 
1518,2020-08-27 06:41:06+00:00,Can everyone follow me and message me what’s happening my power went out and I can’t play
1519,2020-08-27 06:40:06+00:00,MY POWER JUST WENT OUT??? 
1520,2020-08-27 06:40:03+00:00,great. the power went out while i was charging my phone 
1521,2020-08-27 06:35:31+00:00,"Power went out, and now I'm suffering even more because it's getting really hot in my cool room. Why must this happen? "
1522,2020-08-27 06:34:00+00:00,my power went out
1523,2020-08-27 06:33:56+00:00,"Well, my security camera went down. That means either the power's out or the internet is."
1524,2020-08-27 06:31:20+00:00,Honestly power went out at my place for a few days cause of a storm and well we had to not open the fridge for 3 days and live off of canned stuff and cook our food outside on the grill since we at least had that. But to keep warm we had to stay in the car my spine died 
1525,2020-08-27 06:26:53+00:00,My folks in Port Arthur are ok. Generator kicked in when power went out.
1526,2020-08-27 06:26:37+00:00,"I didn’t lose my PWS! Power went out, &amp; it took a while for it to come back online after generator kicked on!!!"
1527,2020-08-27 06:25:53+00:00,my power went out... this is how it ends huh 
1528,2020-08-27 06:24:13+00:00,"All these tornado warnings on my phone, and now the power just went out."
1529,2020-08-27 06:20:22+00:00,Good skills. I’m right at the beginning of my @GoZwift journey but I love it. I’m definitely a D cat. Only been using it about 4 months and the difference I see is amazing. I went out recently and was amazed how much more power I had out doors. Night and day.
1530,2020-08-27 06:06:12+00:00,my power just went out can y’all rich ppl stop using ur ac
1531,2020-08-27 06:03:11+00:00,So my parents just said their power went out. They are in north LC
1532,2020-08-27 05:38:05+00:00,my power just went out for a split second its starting
1533,2020-08-27 05:37:47+00:00,power went out and my phone bouta die
1534,2020-08-18 19:48:57+00:00,How can you build stronger business continuity through fresh insights? Check out our guide:
1535,2020-08-27 05:32:06+00:00,Well my power went out. I was really hoping to sleep through this lol
1536,2020-08-27 05:21:40+00:00,"We good. Just reminiscing about what my girls must have gone through worrying about us, what we were experiencing right now 3 years &amp; 1 night ago. This is a much better viewpoint, now. Also, house and outbuildings much better situated to handle it. Power went out about 9:30 then."
1537,2020-08-27 05:12:11+00:00,our power just went out &amp; my phone is at 37% &amp; idk if it will still be alive for my alarm in the morning rip
1538,2020-08-27 05:11:58+00:00,Jokes my power just went out 
1539,2020-08-27 05:10:16+00:00,"My power went out. I. Been testing fuses wires, converters in 111 degree RV. I. CANT SLEEP. HAVE MIGRAINES &amp; NOONE HELPS . I MAY DIE TONIGHT"
1540,2020-08-27 05:02:33+00:00,When my power just went out 
1541,2020-08-27 05:02:07+00:00,Power just went out bc of the hurricane and my mom is saying a tornado is also near I hope everyone is safe !!
1542,2020-08-27 05:00:22+00:00,chile my family power done went out 
1543,2020-08-27 04:59:17+00:00,"my power went out, im kinda scared of the thunders "
1544,2020-08-27 04:57:14+00:00,WHOOP MY POWER JUST WENT OUT
1545,2020-08-27 04:55:55+00:00,my power just went out:((((
1546,2020-08-27 04:48:41+00:00,"I was at 78 points because i still had about 2 or 3 games left, this was before it ended, and 80 points was to make money so once my power went out, 2 games points didn’t count but the games did and I lagged out the rest of my 2 games, I would’ve easily get 90+ points"
1547,2020-08-27 04:47:41+00:00,Well my power went out at my house. :) estimated time of restore is another 3 hrs. Not like it’s summer and I need A/C
1548,2020-08-27 04:46:20+00:00,My power had went out 
1549,2020-08-27 04:43:54+00:00,"I really cant believe i still have power. Someone passes gas, power goes out. We have had winds and tornadoes. They went out for a moment is all. We powered down all computers, routers etc then UPS. Diesel generator outside in enclosed trailer we borrowed from my bro"
1550,2020-08-27 04:40:29+00:00,the power went out so i walk out with my lightstick and now everyone in my family wants one 
1551,2020-08-27 04:38:49+00:00,I was up in other and my power went out
1552,2020-08-27 04:34:53+00:00,i learned my lesson today when the power went out &amp; i was on 2% 
1553,2020-08-27 04:31:56+00:00,"Lucky, my power went out."
1554,2020-08-27 04:26:32+00:00,power went out and i lost all my ds3 characters on ps4. fuck.
1555,2020-08-18 19:48:41+00:00,Looking to adapt to change with greater agility? Read this guide to explore five key behaviors for IT leaders:
1556,2020-08-27 04:25:34+00:00,"HOLY FUCK, MY POWER WENT OUT FOR A SECOND, IM SCARED"
1557,2020-08-27 04:21:33+00:00,"my power went out, god damn it"
1558,2020-08-27 04:21:08+00:00,my power went out.
1559,2020-08-27 04:20:41+00:00,My friends power went out while I was taking a shit
1560,2020-08-27 04:15:37+00:00,my power just went out and that scared the absolute shit out of me
1561,2020-08-27 04:12:04+00:00,my power went out while i was doing homework and my laptop was at 9% ANNNNND while i had orders drying and printing FML
1562,2020-08-27 04:10:15+00:00,I AM SO FUCKING SAD THE POWER WENT OUT IM HAVING TO USE MY HOTSPOT AND PING SO BAD I DIED BEFORE I COULD SEE CATBOY NAIB IN THE MATCH
1563,2020-08-27 04:09:38+00:00,Looks like the light in the parking lot outside my house went out. But the camera's still online so there's still power and internet. Wonder what that means exactly...
1564,2020-08-27 04:06:29+00:00,"I haven't eaten dinner at all. In fact, I skipped TWO meals. I last ate at maybe 230pm. Was scheduled to eat next between 5-6pm, but all this shit popped off and there were power outages on my block so I just went out for a bike &amp; run, came back and now here we are. I it."
1565,2020-08-27 04:05:09+00:00,Power went out mission/ajo and all my neighbors are outside 
1566,2020-08-27 04:05:03+00:00,"Hey y’all, I was setting up my stream to go live and then my power went out. Gg no re. I will be live if and when it come back"
1567,2020-08-27 04:01:29+00:00,The power just went out for like .5 of a second like not even enough time for my fan to turn all the way off but it still freaked me out dnndndndj
1568,2020-08-27 03:59:08+00:00,My power went out anyone know why
1569,2020-08-27 03:58:32+00:00,What the fuck my power went out @MayorOfLA why
1570,2020-08-27 03:56:52+00:00,"After being in the derecho that went through my area recently and seeing 110+ mph winds out my window, I cannot imagine the power coming with Hurricane Laura. I love Louisiana and it's people. Please stay safe y'all! "
1571,2020-08-27 03:55:50+00:00,My power went out 
1572,2020-08-27 03:55:47+00:00,all the power in my neighborhood went out and my phone is at 28% 
1573,2020-08-27 03:54:31+00:00,Has anyone had issues with GA Power lately? My power went out at 1:45 and didn’t come back on until 4 this afternoon and I didn’t hear anything explode
1574,2020-08-27 03:54:20+00:00,The power in my entire neighborhood just went out in the middle of me doing hw. Gr8
1575,2020-08-27 03:50:37+00:00,"So my entire neighborhood power just went out, I’m hungry, and my phone finna die... can a guardian angel tap in with me one quick time I will be eternally grateful"
1576,2020-08-18 19:48:57+00:00,How can you build stronger business continuity through fresh insights? Check out our guide:
1577,2020-08-27 03:49:31+00:00,"The power just went out and I hate that I have to sit here with my family with no distractions. Thankfully since our AC was already broken, the heat isn’t even the worst part of this "
1578,2020-08-27 03:48:26+00:00,my whole blocks power just went out wtf
1579,2020-08-27 03:48:20+00:00,"Hey, Mike, after I called this number, all my power went out. I’ve somehow ended up locked in the bathroom and I can see two feet outside the door. A little help? "
1580,2020-08-27 03:48:08+00:00,"Well, that was a deeply unpleasant callback to my rural childhood. Power went out from 6 to 10:30 p.m. Our house faces west, no breeze tonight: it's 92 in our house RN, and the AC's been on 10 minutes. AC is a MIRACLE, y'all."
1581,2020-08-27 03:47:49+00:00,The fucking power went out and OF COURSE MY PHONE IS ON 8% 
1582,2020-08-27 03:47:33+00:00,or lord. my momma just went grocery shopping too if the power go out Laura better get ready for the belt. 
1583,2020-08-27 03:46:46+00:00,Damn power went out in my neighborhood
1584,2020-08-27 03:43:08+00:00,THE POWER WENT OUT LOLOL I CAN HEAR MY MOM FROM THE KITCHEN JDJSNAKAMNDOW 
1585,2020-08-27 03:36:04+00:00,if I stop tweeting its because the power went out and I may not have internet service and if I do i'm trying to conserve the power of my laptop/phone so i don't run out off battery fast cuz who knows when i'm going to get power back. thank yall for your prayers and well wishes!
1586,2020-08-27 03:31:34+00:00,Oooh my power just went out. I know it was the whole building though.
1587,2020-08-27 03:26:02+00:00,I remember when I was lil and me and my older brother was watching WWE and it went to commercial and we started wrestling and my momma got mad and turn out the power 
1588,2020-08-27 03:25:35+00:00,my power just went out &lt;/3
1589,2020-08-27 03:19:41+00:00,so my power just went out for no reason
1590,2020-08-27 03:19:05+00:00,"My New Employee Paranoia is wild because I was minding my business and the power went out campus-wide at work and I immediately thought ""oh no was that my fault?"""
1591,2020-08-27 03:14:06+00:00,So the power went out In the middle of my shower.l and my brain automatically jumped to every serial killer movie I have ever seen.
1592,2020-08-27 03:07:51+00:00,"mine is for sure. power went out just a second ago and i tried to use my data and it was so shitty, i was like nah fuck this i’m going to Sleep"
1593,2020-08-27 03:04:27+00:00,uhmmm idk how many of u guys know but i live in louisiana and this hurricane is pretty bad and its gonna hit my town so if im not active tomorrow my power probably went out or something
1594,2020-08-27 02:57:05+00:00,Power went out at work. I lost 2 hours of progress on my project. *sigh* 
1595,2020-08-27 02:54:56+00:00,"Because power might go out, my plan was to make a pot of black @CafeBustelo coffee, and put it in a thermos. Couldn’t find a thermos anywhere in the stores that I went to. So, here’s to hoping that the Mikey’s Yeti will do the trick, to keep it hot! "
1596,2020-08-27 02:53:21+00:00,"I’m not exactly going to sleep, I just couldn’t concentrate on the movie. I’m worried about my friend and his lovely dog, we were roommates for a year. He is like family to me. They are in for a rough night. It’s quiet here. Uh oh, my power just went out I had better save my phon"
1597,2020-08-18 19:48:41+00:00,Looking to adapt to change with greater agility? Read this guide to explore five key behaviors for IT leaders:
1598,2020-08-27 02:40:56+00:00,Power just went out and my phone is on 29% 
1599,2020-08-27 02:35:05+00:00,"I drove to my apartment over by Will Rogers from Norman. It was a driving rain the whole time. I went to bed and woke up with wind and rain hitting my bedroom window so hard that I thought it was going good to bust out. Lost power, tornado warnings; it was a wild deal!"
1600,2020-08-27 02:30:58+00:00,went to take a fat shit b4 my power goes out so i don’t ahve to poop in the dark and there was already a massive poop in there wtf 
1601,2020-08-27 02:27:21+00:00,"Earlier my mother told me I needed to get stuff for my apartment incase the weather knocks my power out, so I went out to get things but instead came home w/ Halloween decor. I told her it was survival of the spookiest &amp; she didn’t laugh but I sure did "
1602,2020-08-27 02:24:14+00:00,We are in Holly Beach right now. The power went out but my phone still works. My kids think its cool and are playing with flashlights. This hurricane Laura is not too bad so far.
1603,2020-08-27 02:17:49+00:00,"Chiiiiiile I’m all the way in Dallas and it’s windy as hell here, lighting, thundering, and my power just went out a bit..."
1604,2020-08-27 02:17:27+00:00,Power went out. Got my little portable battery nshit. Knew it would come in handy
1605,2020-08-27 02:11:43+00:00,my whole blocks power went out rip
1606,2020-08-27 02:11:08+00:00,My only source of light is my army bomb thr power went out 
1607,2020-08-27 02:11:05+00:00,Not our power went out and my phone on 10% . Who live by Trinity groves
1608,2020-08-27 02:08:36+00:00,doing Online but half my class’s power went out in 6th period today lmao and we got like 4 quizzes tomorrow it’s gonna be so ass
1609,2020-08-27 02:06:34+00:00,my grandparents stayed behind and I called them to talk just in case the power went out and I wouldn’t be able to hear from them for a while and it broke my heart 
1610,2020-08-27 02:03:40+00:00,"example: storm hasn’t even started & at my dads, the power went out for around 30min"
1611,2020-08-27 01:51:34+00:00,The damn power done went out in my area. WTF.
1612,2020-08-27 01:47:54+00:00,Ugh my power went out last night and the PowerPoint I was working on is gone! I had a lot done!! 
1613,2020-08-27 01:42:02+00:00,"yb the goat in my eyes now .... how tf u go #1 with no album or roll out towards an album ..... he literally went #1 on someone else’s song, that’s power "
1614,2020-08-27 01:34:11+00:00,"Back in my teens I stayed when Ike and Rita hit the Gulf Coast Went without power for a week or so learned a bit of what to expect when roads flood, power is out, and there are bigger problems to fight thankfully the South is more prepared now than it was then"
1615,2020-08-27 01:32:38+00:00,I just finished all my assignments right when my power went out. God’s favorite is ME.
1616,2020-08-27 01:27:14+00:00,"Missing my grandpa extra hard today because we got a storm and our power went out and that is 100% something he would've known about and called us to check on. Hug your grandparents, kids. You never know how much time you have left with them."
1617,2020-08-27 01:10:37+00:00,I LEFT CLASSES :DD I WAITED FOR A FEW MINUTES AND THEN CHATTED MY CLASSMATE SAYING THAT THE POWER WENT OUT :DD AND I CANT GET DATA BC I LIVEIN THE WOODS AND THE CLOSEST STORE IS LIKE AN HOUR AWAY :DDD
1618,2020-08-18 19:48:57+00:00,How can you build stronger business continuity through fresh insights? Check out our guide:
1619,2020-08-27 01:06:41+00:00,power went out twice in a like a span of two minutes I hope my ghost of tsushima file is okay or I'm going to cry
1620,2020-08-27 01:04:49+00:00,I thought my power just went out. False alarm
1621,2020-08-27 01:02:22+00:00,"My power went out in my house it just came back now I am going to take the day off, will do things wisely for today's rest ;)"
1622,2020-08-27 01:00:58+00:00,My power just went out... Fucj
1623,2020-08-27 00:55:28+00:00,hey y’all if i don’t respond/post anything in the next 2-3 days it’s bc my power went out bc of the hurricane i promise i’m not ignoring u!
1624,2020-08-27 00:46:35+00:00,"And I went through Irma, as the eye came dead center over me. My power was out for a week &amp; I STILL have PTSD moments from that night. This is not a laughing matter! May God have mercy on your bitter, evil, vile soul!"
1625,2020-08-27 00:44:05+00:00,So I was going to stream... but then my power went out for like 45 minutes and now I want to do nothing.
1626,2020-08-27 00:43:55+00:00,https://www.twitch.tv/gladd My power went out for a few mins but we are back now!
1627,2020-08-27 00:40:39+00:00,I love/hate bikes because lately I’ve been feeling lame and out of shape so I took a few days off and tonight I went out and tied my all time 20 min power. 
1628,2020-08-27 00:37:55+00:00,I can’t lie to you... I’ve been a bad friend and I’ve been time traveling in Animal Crossing I’m ready tho cus I was crying about how I slacked on downloading it then my power went out for like 3 days and I sat there in the dark like “I should’ve listened to Daph!!!”
1629,2020-08-27 00:34:51+00:00,Yung pakshet. Kinabahan ako at the power went off suddenly in my unit in BGC. This was new to me as they announce if our bldg will have a power interruption early on. Maybe just a glitch as it was only went out for a couple of minutes or so #BGC
1630,2020-08-27 00:30:55+00:00,Bro I was 2 off of getting money and all my points got reset because my power went out. Happy for you tho
1631,2020-08-27 00:27:41+00:00,Power in my house just went out gg
1632,2020-08-27 00:17:24+00:00,my power was out for hours &amp; of course it went out while i was watching in the soop 
1633,2020-08-27 00:13:18+00:00,Had to quickly join my class via zoom over my phone when my power went out...... was about to click Join in a rushed panic when I noticed it said I would join as “me iphone” which would have actually sent me into orbit
1634,2020-08-27 00:09:47+00:00,"Wtf do you mean? My brother dropped out at 17 and went into the Army infantry. It's a common use weapon, gtf over it. Gun grabbers are nothing but impotent loser's. You have no right, you have no power, you have no ability to take them."
1635,2020-08-27 00:05:14+00:00,I wanna cry our power went out and of course it is during my second day of my internship when I had something due 
1636,2020-08-27 00:02:08+00:00,My power went out and the storm not even here
1637,2020-08-26 23:58:48+00:00,My power went out unexpectedly 
1638,2020-08-26 23:58:20+00:00,"they went out of their way to take a video of them blocking me and some other people and do a fancam of it the power i hold, my influence, my range"
1639,2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
1640,2020-08-26 23:57:54+00:00,My power went out across the block and before I even got a notification from Consumer Energy Amazon had already recommended me a back up battery. I hate it here.
1641,2020-08-26 23:52:30+00:00,"Power went out at my place and the hurricane ain’t even here! Party hasn’t started yet pls calm down, power company "
1642,2020-08-26 23:50:48+00:00,"My professor’s power went out this morning and I was left with 250 students on zoom talking at the same time. Oh and the guys talking about games y no se que. I was pissed, I woke up early for nothing "
1643,2020-08-26 23:48:50+00:00,my power went out....it's not even stormy or anything what the hell happened 
1644,2020-08-26 23:47:05+00:00,v excited for my whole facebook feed to be people asking if everyone’s power just went out
1645,2020-08-26 23:46:17+00:00,I got nervous when the power went out earlier. Thought I might have had to reschedule my nail appointment 
1646,2020-08-26 23:44:16+00:00,"Mines more the fact my external speakers went into power save mode and I need to jack the audio to get them out of that mode. All for energy conservation, but... damned annoying for conference calls. "
1647,2020-08-26 23:42:45+00:00,there's gonna be a storm near where i live tomorrow so if im not active my power probably went out btw
1648,2020-08-26 23:38:18+00:00,"honestly listening to Riley’s voice atm really be hittin different. I’ve been listening to Power Trip non-stop all day trying not to wallow, but as soon as I went out for a late night walk on my own, it got tough"
1649,2020-08-26 23:32:28+00:00,"Oh my word, our power just went out, EFFFF EVERYTHING, wtf......."
1650,2020-08-26 23:28:36+00:00,"My power went out so I had to go like an hour without listening to Black Sabbath and let me tell you, I nearly went catatonic."
1651,2020-08-26 23:25:23+00:00,My power went out and it’s not back on yet
1652,2020-08-26 23:25:23+00:00,The power went out in my neighborhood an hour ago and I just hope it’s back on soon.
1653,2020-08-26 23:23:04+00:00,My fucking power just went out
1654,2020-08-26 23:18:48+00:00,"My power just went out at the hottest time of the day, the hottest month, and in the middle of the socal desert"
1655,2020-08-26 23:15:07+00:00,"Don't worry we been in hurricanes a few times, yes we have a generator and lots of food and water, flashlights in case power went out. We have a safe location if we have to evacuate and I am safe with my whole family"
1656,2020-08-26 23:10:39+00:00,My power went out for no reason so I hate today now
1657,2020-08-26 23:08:11+00:00,"Once, the power went out while I was using it and those were some most tense minutes of my life"
1658,2020-08-26 23:08:01+00:00,"My power went out twice &amp; the storm isn’t even here yet, I’m know I’m screwed, thoughts &amp; prayers. #HurricaneLaura"
1659,2020-08-26 23:06:10+00:00,"The power went out and with that my notebook went off, plus the router/modem of wifi. I'm glad I bought that game for my phone yesterday because at least Bluh and I have something to play while we wait for the power to get restored. "
1660,2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
1661,2020-08-26 23:05:22+00:00,My mother discovered gifs in messages. Also our power went out and I’m at work. 
1662,2020-08-26 23:02:09+00:00,MY POWER WENT OUT BUT IK BACK
1663,2020-08-26 22:57:42+00:00,Ok guess I’ll eat my dinner cold bc the power just went out
1664,2020-08-26 22:57:31+00:00,The power went out as my girlfriend was putting a candle in this other girls ass. The candle fell out of her ass lighting the rug on fire it was New Year’s Eve
1665,2020-08-26 22:56:23+00:00,My power and wifi went out right as I was starting my hw so yeah it was great hbu
1666,2020-08-26 22:55:53+00:00,my bosses are fighting and my coworker and I are simply mortified. I just stepped off screen and slammed a wine. about to lie and say my power went out.
1667,2020-08-26 22:55:16+00:00,mannn fuck my power went out
1668,2020-08-26 22:54:18+00:00,i’ll be like my power went out kiss my ass
1669,2020-08-26 22:46:03+00:00,My power went out sorry stream. I’m hoping it comes back up but it might not tonight. 
1670,2020-08-26 22:39:54+00:00,Our power went out and I have no idea why. Is not currently storming. I called to report the outtage and they said over 275 people in my area are without power. ET for it to be back is 9 pm. I'm tired and was trying to take a nap :( Can't sleep good without the CPAP machine.
1671,2020-08-26 22:37:21+00:00,"my grandma went from not caring about the hurricane to freaking out and buying power banks, extra batteries, and hella candles because of Univision"
1672,2020-08-26 22:34:51+00:00,My power just went out so that's fucking chill I guess
1673,2020-08-26 22:34:00+00:00,Well i went to test out my microphone but turns out i can turn on phantom power on my helix. REPAIR TIME
1674,2020-08-26 22:29:53+00:00,"Streaming again tonight at 7:00. It’s probably gonna be mostly endings stuff. I was worried I wouldn’t be able to because my power went out, but it seems tine now, so I’ll stream in 30 minutes"
1675,2020-08-26 22:28:14+00:00,It finally stormed today. My power almost went out in the middle of my class. 
1676,2020-08-26 22:24:01+00:00,So since my power went out I guess I don’t have to do my homework 
1677,2020-08-26 22:22:24+00:00,Power just went out. It’s 95° outside and 81° in my house. I had JUST turned on the a/c. PG&amp;E said they’d try to have it on by 7 pm 
1678,2020-08-26 22:20:50+00:00,GUYS THE POWER WENT OUT AND WHEN IT CAME BACK ON MY COMPUTER ACTUALLY WORKS NOW (it didn’t work before)
1679,2020-08-26 22:19:14+00:00,My power really went out in the middle of a quiz 
1680,2020-08-26 22:17:04+00:00,died off spawn a game and got jumped by a kid in a bush two games and now my power just went out
1681,2020-08-18 19:48:41+00:00,Looking to adapt to change with greater agility? Read this guide to explore five key behaviors for IT leaders:
1682,2020-08-26 22:15:50+00:00,my power went out
1683,2020-08-26 22:14:46+00:00,At least it’s 90° outside & my power just went out. Dope @LADWP.
1684,2020-08-26 22:10:15+00:00,The time just turned 12 and my power went out. So we had to wait a little and since it just turned 12:00am I manifested and no joke the power turned on ..LIKE TF THIS SHIT REAL??
1685,2020-08-26 22:03:59+00:00,Power went out fucking my madden rating up
1686,2020-08-26 21:55:39+00:00,"Listen, I can explain. My power went out early in the 3rd period, and suddenly the @NHLFlyers collapsed. Power came back on, I boot the game back on for OT and we pick up the W."
1687,2020-08-26 21:54:31+00:00,So our power went out. Whats that?? Of course I'm conserving my phone battery..... I'm not on the social medias.
1688,2020-08-26 21:53:11+00:00,Funny! It was pull out all my teeth or watch YouTube videos about cake decorating until the power goes out. I went with the sweeter choice. LMAO!
1689,2020-08-26 21:51:58+00:00,Power went out while I was making dinner and my phone is almost dead. 2020 keep 2020ing
1690,2020-08-26 21:51:45+00:00,looool my light panel went out it wasnt my full power but i still found it funny
1691,2020-08-26 21:48:10+00:00,hey guys my power went out last night and it won't be back on until at least tomorrow so
1692,2020-08-26 21:42:09+00:00,"Power just went out , wait let my phone charge first"
1693,2020-08-26 21:41:46+00:00,Power went out. My cue to stop working.
1694,2020-08-26 21:35:22+00:00,Remembering all the hurricanes where we watched TV on a set my dad rigged to run off a car battery sitting in a dishpan after the power went out.
1695,2020-08-26 21:29:35+00:00,My fucking power went out
1696,2020-08-26 21:28:55+00:00,Hi everyone. I’m asking if you guys can please say a prayer for Nick. He is currently in Louisiana right now and a category 5 storm is set to hit tonight. He went out there to work on the power lines. My family and Nicks family would really appreciate it. Thank you 
1697,2020-08-26 21:28:19+00:00,"Attempted to spin up my wee air compressor for the first time this afternoon, and the power went out...at first I thought I caused it and that it was just my lab, but then it turned out it was our entire side of campus...phew, glad it wasn't me! "
1698,2020-08-26 21:20:54+00:00,My job power went out y'all. I'm lowkey happy af lmao I hope it stays off.
1699,2020-08-26 21:16:52+00:00,thanks to the hurricane... my power just went out 
1700,2020-08-26 21:16:01+00:00,my power went out right when u sent this
1701,2020-08-26 21:13:40+00:00,i tried to look cute for a date night and my power went out in the middle of me blow drying my hair &lt;3
1702,2020-08-18 19:48:57+00:00,How can you build stronger business continuity through fresh insights? Check out our guide:
1703,2020-08-26 21:00:52+00:00,im upset I forgot to charge my speaker before the power went out 
