,date,tweet
3344,2020-08-05 05:14:36+00:00,pls my power went out today and my phone died so I had to spend the whole day with my sister 
3345,2020-08-05 05:09:57+00:00,Power went out at my job last night and they couldn’t get the machine started. At 7:45 pm it was down 2 hours going to go in and hopefully it’s running 
3346,2020-08-05 05:09:51+00:00,My power has never went out 
3347,2020-08-05 05:05:51+00:00,so the power went out at my house and ive got insomnia and the silence is DEAFENING but also i never really realized how pretty and bright the moon is. the ground isnt washed out by street lamps but its still so light outside. its gorgeous.
3348,2020-08-05 05:05:50+00:00,The power went out briefly and my body got hot and knew to wake up immediately.
3349,2020-08-05 05:05:24+00:00,It’s 1am and my power just went out so here’s a memory from December when I wrote an entire 10 page paper in two days on 3 books I didn’t read 
3350,2020-08-05 05:00:57+00:00,Bro i had to drive to a homies house to post and make videos lol. Stay strong my man . My power went out because my neighbor didn’t cut her tree and it fell on our power lines.
3351,2020-08-05 05:00:03+00:00,It’s still out. My power never went out in NY.
3352,2020-08-05 04:59:38+00:00,"Not my fault my power went out, literally had nothing better to do"
3353,2020-08-05 04:59:32+00:00,11 hours since my power went out and still hasn’t come on ! All is quite here in my small town and neighborhood! Well good night to all my fellow patriots stay safe and God bless you all 
3354,2020-08-05 04:59:25+00:00,"Power went out. Might be no streams for a couple of days, and the quality of my videos might be a little different as well. Just wanted to let everyone know ahead of time so you guys know!"
3355,2020-08-05 04:57:36+00:00,"Power just went out. Luckily I'm hunkered down in bed with the laptop finishing up writing book 2 in my 1773 #Connecticut series. So once I silenced the four beeping ups systems, it's back to the writing! No power outage can stop me! What are you up to today? #WritingCommunity"
3356,2020-08-05 04:56:51+00:00,"YES one time the power went out at nightc and the only “flashlight” i had was my army bomb (and my phone, but army bomb is cooler) And later on my mom bragged to her friends “oh, this stick was very resourceful one night...” "
3357,2020-08-05 04:54:44+00:00,my power went out so i clipped my book light to my glasses so i can see wherever i go idk i guess i’m just creative like that
3358,2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
3359,2020-08-05 04:54:13+00:00,"I’m teaching remote summer school for special needs elementary. The power went out after my last afternoon class. Almost 1 AM &amp; no updates for Chester, CT yet. I’m not sure what to tell my kids and parents about time frame for tomorrow—any info??"
3360,2020-08-05 04:51:43+00:00,my power went out lol
3361,2020-08-05 04:50:47+00:00,"Not that the power actually went OUT here to begin with today. It flickered, multiple times, but always came back immediately. My mom's house might be without power for a bit of a while, though."
3362,2020-08-05 04:46:01+00:00,"Words can't even describe my happiness. I just want to give a HUGE thanks to my man @YungJm1x for the 500 viewer host, @LIVEJTBott for the gifted subs and DirtyDaBest for the 5000 bits. What an unreal stream and due to severe weather, my power went out and put a stop to it all."
3363,2020-08-05 04:45:51+00:00,@pattonoswalt My power went out today because I live in the path of the storm. I ran to the bookstore to grab I’ll Be Gone in the Dark. I read it in the dark with a flashlight on my shoulder and I couldn’t help but think that was the way the book was meant to be consumed.
3364,2020-08-05 04:41:46+00:00,My power went out 3 hours after the storm ended.
3365,2020-08-05 04:40:41+00:00,"hurricane got everybody messed up, my power went out like 5 times in a hour"
3366,2020-08-05 04:40:11+00:00,the power went out and guess who's laughing now that my set of five flashlights is being utilised
3367,2020-08-05 04:38:36+00:00,Well my power just went out and I was partly through an episode of Blacklist so that I guess
3368,2020-08-05 04:35:44+00:00,guys my power went out :(
3369,2020-08-05 04:33:52+00:00,My power just went out
3370,2020-08-05 04:33:42+00:00,bruh my power was down for the whole day only got it back at 10 pm went out at 140 and tree branches were everywhere
3371,2020-08-05 04:33:24+00:00,"Oh, and I just lost a game where I was winning 16-0 cause my power went out. Just wanted to add that in case anyone wanted to know how my night was going"
3372,2020-08-05 04:33:22+00:00,power has went out 5 times during my placement games and my online features aren’t working lol
3373,2020-08-05 04:31:51+00:00,We legit had like 20 minutes left of the storm it was moving so fast and it went out trees falling in my yard and shii like 20 ft trees or sumn we’ve had no power for like 9 hours
3374,2020-08-05 04:31:46+00:00,I guess I'm glad my power went out.
3375,2020-08-05 04:30:05+00:00,ayo a transformer blew and sounded like an explosion my power went out and then a tree caught on fire and the power line is still active they put flares in the street and my friend has all the symptoms of a heart attack and she left the ft abruptly wooohoo yay 2020
3376,2020-08-05 04:28:07+00:00,"Estimated time for electric restoration: August 8th at 11pm. My daughter has lung damage and chronic asthma. Thanks, @ACElecConnect . You restored the power &amp; it went out again. My neighbors have it, we don't. No crew assigned. This will be a nightmare."
3377,2020-08-05 04:27:58+00:00,"hi my power went out at 11 am tuesday and now its 12 am wednesday and still no power, my phone was dead for like 10 hours but it's back now, power flickered a while ago but we're still in darkness unlike our neighborhood/street, so slow responses, sorry!! &lt;33"
3378,2020-08-05 04:27:52+00:00,so i had to leave my house because the power went out where i am hopefully it's back soon
3379,2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
3380,2020-08-05 04:27:09+00:00,"#PS4 addicts - :( My PS4 overnight went into BLOD (Blue light of Death) and just keeps blinking. Never goes to white light on power button. Tried everything - power-cycling, removing HDD, holding power button 7 secs. Even game disc goes in and out. But no. booting. up. #HELP"
3381,2020-08-05 04:26:35+00:00,STILL HAVE NO POWER! MY POWER WENT OUT AT 1 IN THE AFTERNOON ON AUGUST 4TH! JUST SAYIN. NOW I'M SWEATING AND DRUNK! A TRANSFORMOR BLEW ON THE BLOC. @PSEGLI needs to step up here! Ppl gave work in the morning.
3382,2020-08-05 04:25:53+00:00,My power went out 
3383,2020-08-05 04:24:19+00:00,in my times of no power i got a good chunk of colin jost’s “a very punchable face” out of the way and i wish he went more in-depth with his teen years bc those are my favorite parts of autobiographies also a evening gown is like a long t-shirt you sleep in right? @ColinJost
3384,2020-08-05 04:22:25+00:00,i didn’t even know it was supposed to rain until it was down pouring and my power went out
3385,2020-08-05 04:21:37+00:00,My power went out too 
3386,2020-08-05 04:21:27+00:00,My sons Xbox shit the bed when power went out tonight going to be a rough 9 days till pay day.
3387,2020-08-05 04:18:58+00:00,My power went out and this is how I’m wasting my battery uh uhh sis and her stiffy ass friends gotta pack it up.
3388,2020-08-05 04:18:00+00:00,My fucking power went out rip. That’s the 2nd time it’s gone out mid stream
3389,2020-08-05 04:17:52+00:00,Yeah there was a tornado warning for me and my power went out what about you guys 
3390,2020-08-05 04:15:52+00:00,Today was not a fun day. Internet went out. Spent an hour trying to even get through occupied support lines. Got stung by a bee on the way. Sat down to play Some Sims 3 which doesn't require internet to play. Power goes out as the game loads. THEN I got a call back from my ISP.
3391,2020-08-05 04:15:21+00:00,I was gonna watch Halloween 4 but my power went out 
3392,2020-08-05 04:14:31+00:00,can u guys see this tweet my power went out and i have no wifi help
3393,2020-08-05 04:13:44+00:00,my power went out while the birthday cake was in the oven i have no birthday cake
3394,2020-08-05 04:12:39+00:00,Blessed. My area wasn't flooded but the surrounding area was. Power didn't go out but surrounding area power went out. The Lord really loves us. To top it off I seen a Mourning Dove!
3395,2020-08-05 04:10:36+00:00,My power had went out to 
3396,2020-08-05 04:08:26+00:00,What if my power went out after the tornado made a tree crash into my house....jk....unless..?
3397,2020-08-05 04:06:25+00:00,Sat in the dark for several hours because my power went out
3398,2020-08-05 04:04:47+00:00,Because my power went out today and I haven’t even gotten to play
3399,2020-08-05 04:04:09+00:00,"Hey everyone. Want to make a quite update and let you all know something important: Today due to the weather, the power went out in not only my house, but throughout my city and most of my county. Meaning I have limited access to social media atm."
3400,2020-07-17 21:03:37+00:00,Renovating a bathroom doesn’t have to be a massive undertaking. #DiscoverPersonalLoans #ad https://www.realsimple.com/featured/ReviveABoringBathroomDiscoverPersonalLoans2020?sm_r=YABsRS
3401,2020-08-05 04:03:30+00:00,Did I call my mom because my power just went out? Absolutely. No shame #poweroutage
3402,2020-08-05 04:03:21+00:00,My power just went out bruh
3403,2020-08-05 04:02:28+00:00,My power went out fantastic
3404,2020-08-05 03:59:45+00:00,Yeah I missed the third cuz my power went out but the first two weren’t that bad
3405,2020-08-05 03:58:25+00:00,It's my state. I went out and told people to vote for her. And that's what happened. Don't doubt my power
3406,2020-08-05 03:58:21+00:00,Hell we lost power for 4-5 days for both Hermine and Michael and some places were out for longer. My parents' entire town was without power for 3+ days with Irma because the transmission line from Tampa went down and it took 3 days to restore. Infrastructure can be a bitch.
3407,2020-08-05 03:58:20+00:00,"so long story short, my power went out because of a storm and i just pulled a nat 20 stealth"
3408,2020-08-05 03:55:45+00:00,"My power went out last night, so this morning since the WiFi was out.. my bf listened to me read this book to him. "
3409,2020-08-05 03:54:11+00:00,"also sorry for no stream today, power went out. gonna do fidnseed runs and continue repainted tomorrow. wait does anyone even follow me for updates on my streams i don’t think anyone does"
3410,2020-08-05 03:53:36+00:00,I wish i wasn’t in li rn like my power went out and I had to save my battery incase of anything but like Lebanon is in need and I wish was able to do more today instead of being ia
3411,2020-08-05 03:53:15+00:00,not me exposing myself as the white mans whore infront of my 14 yr old cousin who’s sleeping over bc her power went out by watching the dolan twins her for like 2 hours
3412,2020-08-05 03:52:39+00:00,Damn my power only went out for like 5 seconds in the morning lol
3413,2020-08-05 03:51:32+00:00,Hopin for the best!! My power went out today but it’s back now but my internet is still out :(
3414,2020-08-05 03:51:24+00:00,Wait if you don't mind me asking what part of jersey do you live in? I'm in Newark and my power went out for a few seconds and came back. I hope you power comes back soon 
3415,2020-08-05 03:50:57+00:00,catch me using the last of my phone battery to play white noise bc the power went out and I need a fan to sleep 
3416,2020-08-05 03:48:33+00:00,"Our power went out at like 1pm this afternoon. I went out to skate, had a great time and came home and forgot there was no power so I had to cook dinner with a flashlight. This storm can kiss my ass."
3417,2020-08-05 03:48:22+00:00,"Power went out after making it out of opens with Oliver and Dflo, luckily Pulse took my spot and they still got 3rd "
3418,2020-08-05 03:48:18+00:00,It was due to da storm day hit my state caused multiple trees to fall on power lines so electricity went out so no power
3419,2020-08-05 03:47:47+00:00,No way my power just went out
3420,2020-08-05 03:47:42+00:00,"love it, my power went out again because of the hurricane and JUST LIKE LAST TIME there's an outage with my isp because of it"
3421,2020-08-11 14:34:21+00:00,Netflix Show Cancellations That Has Fans Furious
3422,2020-08-05 03:47:22+00:00,Power went out in more than half my county and there’s barely any phone reception... Huge storm
3423,2020-08-05 03:47:17+00:00,The power went out in my crib and now theres no hot water. all i know is Pain
3424,2020-08-05 03:45:30+00:00,mannnn my power went out in the middle of a stream am sorry homies
3425,2020-08-05 03:44:11+00:00,"today rly want my day smh power went out, game wasn’t working, digestive system failing me"
3426,2020-08-05 03:43:42+00:00,My power went out and I want able to watch and THATS why the Celtics lost
3427,2020-08-05 03:43:42+00:00,I can’t my power went out 
3428,2020-08-05 03:40:03+00:00,i’m at my aunt’s house n her power just went out for like 40 seconds n came back on
3429,2020-08-05 03:38:56+00:00,My power went out while I was downloading it and it hasn't come back yet...
3430,2020-08-05 03:38:48+00:00,Well thank god PFFCU gave out lanterns this year as their appreciation gift because my power just went out 
3431,2020-08-05 03:38:40+00:00,That shit went from run for cover to let’s take a fucking walk real quick .. I was dead ass hoping the power out at my night job held up .. alas .. here I am after shift lol
3432,2020-08-05 03:38:06+00:00,As soon as I opened Valorant my power went out. Goodnight
3433,2020-08-05 03:36:36+00:00,tough my power never went out bruv lol
3434,2020-08-05 03:35:24+00:00,power went out today so i filled the time by trying to teach my dog how to say mozzarella but when that didn't work i used my personal hotspot to google veggie tales videos
3435,2020-08-05 03:30:17+00:00,It’s the fact that all the food in my fridge is done for cause the power is out and we JUST went shopping a few days ago 
3436,2020-08-05 03:29:18+00:00,Also I just love @Lin_Manuel and I played blackout as soon as the power went out and now it’s stuck in my head 
3437,2020-08-05 03:28:19+00:00,bro I snuck out of the house to give my bf a power bank bc his power went out and I'm like.... this is the risktaker Daredevil's life...
3438,2020-08-05 03:28:08+00:00,I CAN SEE PEOPLE REPLIED IN MY NOTIFICATIONS BUT NOTHING IS LOADING ON HERE MY WIFI IS OUT MY POWER IS OUT AND EVEN THE GENERATOR DOESNT WORK WE TRIED AT LEAST 6 TIMES AND IT TURNED ON FOR 5 MINUTES THEN EVERYTHING WENT OUT AGAIN THERE WAS AN ELECTRICAL FIRE IN MY NEIGHBORS YARD
3439,2020-08-05 03:25:56+00:00,Bruh my power just went out and my ass all alone in the woods of Lincoln I know these demons finna come haunt me lord have mercy if I see so much as a shadow it’s all over just please let it be quick in Jesus name
3440,2020-08-05 03:25:15+00:00,"Well... We had a hurricane today. Was working at Walmart and the power went out like 3 times. Then they turned on the backup generator. Side note, my entire street among many others had a blackout. A tree hit a transformer. Sitting in the dark, with nothing to do lol. 2020 sucks!"
3441,2020-08-05 03:24:46+00:00,idk tbh the power went out all of a sudden so the sump pump didn't work &amp; it rained all day so my family and i had to put the water in buckets &amp; pur them into the bathtub 
3442,2020-07-17 21:03:37+00:00,Renovating a bathroom doesn’t have to be a massive undertaking. #DiscoverPersonalLoans #ad https://www.realsimple.com/featured/ReviveABoringBathroomDiscoverPersonalLoans2020?sm_r=YABsRS
3443,2020-08-05 03:24:17+00:00,our power went out and my phone is like literally useless lmfao
3444,2020-08-05 03:23:42+00:00,The storms today have passed through. My internet went out once for a small amount of time. But I never lost power........until now. Why when the weather isn’t bad is my power now out? @PECOconnect It’s gonna get hot in here!
3445,2020-08-05 03:22:47+00:00,i still have no power bc the c*p that was called when it went out never reported it and it wasn’t reported until four hours later when my mom called to ask about it and i have work tomorrow so 
3446,2020-08-05 03:22:22+00:00,@ericfisher good news for my Power never went out on my street in Haverhill Mass some did lost power but me still on and i was hoping i would not lose power but i didn't i really need my AC to stay cool tonight
3447,2020-08-05 03:22:19+00:00,and then i cried for three minutes. REALLY cried. took some breaths. got it together. went back down to my kids — who fought with each other all day long. the power was out. my oldest is terrified of the dark. i said — okay. let’s go for a drive.
3448,2020-08-05 03:21:55+00:00,I went 35-18 first placement game then power went out in my whole house mid second game. Pain.
3449,2020-08-05 03:21:32+00:00,"hi i’m not gonna be active for a while because my power went out and my internet isn’t reliable rn, just wanted to y’all know"
3450,2020-08-05 03:20:19+00:00,"Ayo, power went out at my house. I have arrived though and looks like Astros bats are coming to life. Love to see it."
3451,2020-08-05 03:19:58+00:00,my future husband is sleeping now because his power went out 
3452,2020-08-05 03:19:52+00:00,I was supposed to be on a social media cleanse but then the power went out and my shitty vision + candlelight = no reading to sleep for Brandi
3453,2020-08-05 03:17:19+00:00,My power went out too
3454,2020-08-05 03:16:30+00:00,"Twitter deleted my Tweet?? But what I said was: I got hit hard by the hurricane, so there won't be a video this week. I was in the middle of editing one, but the power went out and will likely be out for several days. I live in the woods, it takes a long time to get help."
3455,2020-08-05 03:15:34+00:00,I was half a tier away from getting tier 100 on the BP and my power went out from the tropical storm. Can’t make this up... #CallofDutyModernWarfare
3456,2020-08-05 03:14:41+00:00,My power is [still] out and I got tired of watching YouTube on my phone and i was like “I’ll just read”. With what lights bitch? Ugh. This is why people before electricity either went to bed a 6 PM or could play a mean piano. They ain’t had shit else they could do!
3457,2020-08-05 03:14:02+00:00,hey shoutout to jupyter notebooks for picking up where it left off running when i had to close my laptop when the power went out :)
3458,2020-08-05 03:12:02+00:00,Me when that power went out last night and my phone died 
3459,2020-08-05 03:10:41+00:00,"@Lynixity @DoniBobes today I wake up and I decide to make a realm. All I invited was Doni and Lynix. I built a spawn. My power went out so I couldn’t play. Once I got my power back I got a thing from discord, (next tweet)"
3460,2020-08-05 03:10:17+00:00,"Yeah because my WiFi doesn’t like me and my power went out, I still have no power "
3461,2020-08-05 03:10:00+00:00,Hi velvet my power went out at 130 pm today and was restored at 10 pm. I had just finished grocery shopping when the power went out. They say with freezers stuff can stay 24 to 48 hours. With fridges only 4 to 6 hours. Be prepared to eat alot.
3462,2020-08-05 03:08:32+00:00,I actually wanna fight con Edison rn this is the second time that the power went out in my neighborhood and they’re not doing shit about it how tf you want me to remain calm when it’s hot and dark as fuck outside
3463,2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
3464,2020-08-05 03:08:19+00:00,what do you guys think goro and ren would do if the power went out. my best guess is they start a nice quiet game of candle-lit monopoly that gets so competitive it almost ends their relationship
3465,2020-08-05 03:08:11+00:00,Our power went out for 3 hours. I got an inverter to potentially run my fridge off my Volt. It’s unsettling!
3466,2020-08-05 03:07:49+00:00,my fucking power just went out son what the fuck
3467,2020-08-05 03:07:00+00:00,i hate this my whole neighborhood has power but my house doesnt its 11:06pm it went out at like 1:30
3468,2020-08-05 03:06:46+00:00,Fuck my power went out
3469,2020-08-05 03:06:34+00:00,I had a really bad storm today and my good friend @lovelylucy06 power went out and never came back. Can we wish her good luck for tomorrow gamers?
3470,2020-08-05 03:06:29+00:00,Fun story the power went out and my coworker wondered if they’d let us of early on account of a power outage immediately the backup generator kicks in crushing his dreams remember kids as easily as your dreams seem accomplished god WILL spit on your face lmao
3471,2020-08-05 03:06:22+00:00,"Power went out and my mom works at home, so we in a hotel."
3472,2020-08-05 03:05:54+00:00,the power went out bc of the storm and my neighbor came over and told me about angel dust and then we talked about percy jackson and i asked them if they knew what killing stalking was
3473,2020-08-05 03:05:49+00:00,well my family and i are okay. our power went out for like an hour but we’re good now. i don’t think the storm was that bad so i’m pretty sure other people are okay. i’m hoping at least i haven’t heard anything bad other than streets are flodded
3474,2020-08-05 03:05:17+00:00,My power went out and now I’m kinda just sitting at my work desk in the dark listening to the police station alarms go off
3475,2020-08-05 03:05:10+00:00,My power went out and I’m getting hurricane vibes
3476,2020-08-05 03:04:40+00:00,my power went out and the only thing i have to do is read so i’m reading binge by tyler oakley. again.
3477,2020-08-05 03:04:12+00:00,I Hope The Governor & Or Mayor Of NJ Is Giving Me Some Food Stamps Since My Power Been Out Since Noon. Mad Food Just Went To Waste. As If I Have Money To Waste During This ‘Plandemic’ @GovMurphy @GovMurphy @GovMurphy @GovMurphy @GovMurphy
3478,2020-08-05 03:01:45+00:00,my power went out for a whole 2 seconds and for that whole 2 seconds I was sad
3479,2020-08-05 03:01:21+00:00,MY POWER WENT OUT AND CAME BACK NOW MY WIFI IS OUT AND MY DATA COMING AND GOING I WILL CRY
3480,2020-08-05 02:59:47+00:00,Still tight the power went out while i heating up my wings
3481,2020-08-05 02:59:00+00:00,My brother let me play on his phone then the power went out so no wifi
3482,2020-08-05 02:58:31+00:00,The power went out. I am sitting in the dark. And my parents are reliving their childhoods saying “ahh this is how life is supposed to be” please save me.
3483,2020-08-05 02:57:59+00:00,Fuck that my power went out
3484,2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
3485,2020-08-05 02:57:20+00:00,NEW YORKERS I HOPE YOU’RE OKAY AND SAFE. A spark occurred outside of my house earlier this morning and someone called the firemen and cops to our house... the power went out and it’s back now
3486,2020-08-05 02:56:20+00:00,"I was heads down editing my deck, didn’t even realize a #storm hit our area when my power abruptly went out... these pics are taken a few blocks from my house. It’s 2020 so why not? hope everyone is safe and well "
3487,2020-08-05 02:55:42+00:00,my power just went out T-T
3488,2020-08-05 02:54:31+00:00,Holy fuck I almost had a heart attack cuz my power went out when something exploded
3489,2020-08-05 02:53:31+00:00,I went to make a appointment to fix my nails and the power went out at the nail salon so they closed ugh I need my nails done
3490,2020-08-05 02:50:14+00:00,"I know there was a hurricane around, but my area barely felt anything and the power still went off for a second. Then, just now in the stillness of the night, the power went out again. WHY? "
3491,2020-08-05 02:49:34+00:00,Ohhhh I didn’t know if it’s bc my WiFi since the power went out
3492,2020-08-05 02:49:31+00:00,Twice my power almost went out
3493,2020-08-05 02:49:27+00:00,Okay my power went out for maybe a minute??? At least the switch is charged.
3494,2020-08-05 02:48:51+00:00,yo my power went out when the conditions were perfect outside and has not returned since
3495,2020-08-05 02:48:19+00:00,I’m glad I came home this week because if I was at my apartment and the power went out.. I wouldn’t have been good.. AT ALL 
3496,2020-08-05 02:47:24+00:00,I can finally pooooost my power went out at 1130 and the cell towers were jammed all day and idk if I’ll even have power tomorrow I hate wind wind is evil
3497,2020-08-05 02:44:51+00:00,np my power went out from the storm a kid was down so bad 
3498,2020-08-05 02:43:12+00:00,power went out this afternoon in my entire neighborhood due to the tropical storm here. probably won’t be getting power back until the morning at least I have LTE. it could’ve been worse. like back in 2012 when Hurricane Sandy was here
3499,2020-08-05 02:42:25+00:00,"it’s raining really bad because there is a hurricane coming my way so i just wanted to say if im ia my power went out,, love u guys mwah"
3500,2020-08-05 02:42:02+00:00,My power went out for 4 hours 
3501,2020-08-05 02:42:01+00:00,"There's a branch in my roof and my power went out. Otherwise, kinda good."
3502,2020-08-05 02:41:11+00:00,"How are you? The power went out at 1pm and is still out, it messed up my phone all day"
3503,2020-08-05 02:40:43+00:00,I don't appreciate how my power went out a bunch of times then finally came back on but now the tv channels don't work . its weird not having my tv as background noise ….
3504,2020-08-05 02:40:39+00:00,I’m sitting in my bubble bath with a face mask on enjoying my new book and the POWER WENT OUT
3505,2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
3506,2020-08-05 02:39:02+00:00,i was at work when it went out now it’s 10:30 and power is out all over my state 
3507,2020-08-05 02:38:22+00:00,my power went out. so now i’m dancing to british bombs by declan mckenna alone in the dark
3508,2020-08-05 02:38:02+00:00,"new yt video tomorrow cause I spent 5 hours editing the latest vod on my hotspot cause my power went out just to not be able to upload it to yt, at least it saved"
3509,2020-08-05 02:37:48+00:00,I definitely went out to xfinity today during the storm cause my box wasn’t working from since yesterday &amp; everybody kept saying what if you lose power... nah we don’t lose power on my end of the block we good over here lol
3510,2020-08-05 02:37:12+00:00,Power went out and my flashlight isn't working. Good thing my lightsticks are still working
3511,2020-08-05 02:36:41+00:00,my power went out the other day I’ve been seeing it happen to everyone in different neighborhoods lately
3512,2020-08-05 02:33:56+00:00,"Thanks. Power still out but my smart son went to a friends house with a generator to charge our phones. I knew he was good for something. Not enough juice to play the 80s challenge or change my pic to an 80s one, but yours looks great. I'll be back soon, hopefully "
3513,2020-08-05 02:33:08+00:00,My power went out 
3514,2020-08-05 02:32:12+00:00,My power went out today and it was tragic. I cannot live in such peasantry regardless of the reason. That is all.
3515,2020-08-05 02:31:34+00:00,Power has been out since 5:45. Finally got so hot and my phone needed a good recharge so I went out to my car. Currently trapped in my car because a skunk is just chilling next to it. 
3516,2020-08-05 02:31:10+00:00,"I’m halfway thru episode 10, and my power went out! "
3517,2020-08-05 02:30:51+00:00,"So yea today sucked truck got me exhausted. Carry out was dead so day went by slow. Couldnt buy lunch on way home cuz of power surges, and power was out at home so only got to eat dinner. Power never came back so I never got to use my computer either. Really didn't need today."
3518,2020-08-05 02:30:37+00:00,Took my first patient today at work and the power went out So i went around the office saying “i shut the place down” 
3519,2020-08-05 02:30:22+00:00,"I just now got my power back, it went out around 2pm and i had 0 cellphone service just had to sit in a dark ass room for hourrrrs "
3520,2020-08-05 02:30:09+00:00,my power went out earlier cause we are on tropical storm warming i hope you stay safe!!! *hug*
3521,2020-08-05 02:29:38+00:00,My power went out again for a hot sec-
3522,2020-08-05 02:29:11+00:00,I have stubbed my toes several dozen times since power went out earlier today
3523,2020-08-05 02:29:08+00:00,I was going to stream but my internet is being stupid because our power went out :)
3524,2020-08-05 02:29:00+00:00,it has been almost 7 hours since my power went out and i still do not have power
3525,2020-08-05 02:28:41+00:00,What's this life without WiFi?!?!!! I had no idea I was so glued onto my laptop until the power went out this afternoon.
3526,2020-07-17 21:03:37+00:00,Renovating a bathroom doesn’t have to be a massive undertaking. #DiscoverPersonalLoans #ad https://www.realsimple.com/featured/ReviveABoringBathroomDiscoverPersonalLoans2020?sm_r=YABsRS
3527,2020-08-05 02:27:54+00:00,"well guys, due to tornadoes and tropical storms half my states power went out... So no YouTube uploads untill it comes back #1followequals1prayer"
3528,2020-08-05 02:27:31+00:00,Our power went out in the AM. Sitting in the living room a candle is just not it. My gen Z tech addiction is really giving me some withdrawals rn. 
3529,2020-08-05 02:27:23+00:00,Poems by the candlelight ....because my power went out 
3530,2020-08-05 02:26:29+00:00,"So my power went out on reset/raid night and the only estimate I can find says it’ll be restored in two days (aka my other raid night). Now I’m not pointing any fingers, but maybe @Blizzard_Ent engineered the hurricane to get back at me for my daily beta requests... "
3531,2020-08-05 02:25:39+00:00,Powers out so I went and bought a USB cord to charge my phone with my mom's power bank I am bored
3532,2020-08-05 02:25:35+00:00,@ParisHilton hi can you get me a room at one of your hotels please my power went out at home
3533,2020-08-05 02:23:39+00:00,My power just went out
3534,2020-08-05 02:23:30+00:00,so... my power went out all day today because of a storm and usually i text people here and there everyday and post shit on sc everyday i— nO OnE TEXTED “ayo u good?” 
3535,2020-08-05 02:22:28+00:00,Power went out at my house. So we staying at my dads. I haven’t slept here since Jan
3536,2020-08-05 02:21:07+00:00,i’m scared of the dark and my power went out come give me a hug
3537,2020-08-05 02:21:00+00:00,It is now 10:20 pm EDT. My power and cell service went out at 3:23 pm. No estimates as to when power or phone service will return.
3538,2020-08-05 02:20:53+00:00,Went to my inlaws for a shower and phone charge on the way we saw why our power is out and uhhh....I'm not hopeful for a stream tomorrow massssive tree taking out multiple power lines.
3539,2020-08-05 02:20:42+00:00,My power went out so we sent my brother out for ice... and he came back almost an hour later with a party sized bag of mnm’s and a machete
3540,2020-08-05 02:20:33+00:00,So strangest thing just happen to me I was playing for night when I heard a thing in my closet I look to see what it was I have a came closer it disappeared My the power went out in my house and after that I look out the window and I saw this glaring at me... [%100 percent] 
3541,2020-08-05 02:20:29+00:00,"That happened to me like a month ago. Power went out and I literally just stood up, took my Switch out of the dock and kept playing lol"
3542,2020-08-05 02:19:15+00:00,MY POWER JUST WENT OUT WTF I WAS BUILDING A FERRIS WHEEL
3543,2020-08-05 02:18:59+00:00,i haven’t been on twitter since my power went out and i missed so much 
3544,2020-08-05 02:18:39+00:00,"You’d think with living in a pandemic I’d be prepared for the power going out, right? NYOOOOPE!!! Used the last batteries on my trail cam which is somewhere out in the yard. Kid went out to get some D cells (Radio Raheem PBUH). One flashlight working. Yeah. Doomed in suburbia."
3545,2020-08-05 02:16:21+00:00,"Damn, are you ok out there? I just woke up..my power went out so I passed out"
3546,2020-08-05 02:16:09+00:00,"i cbfa i have just edited a fallacy vid of his vibe thing with trickshots like trenga and nukey and as i was rendering it my power went out, i was editing for about an hour"
3547,2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
3548,2020-08-05 02:16:06+00:00,Yeah my power never went out
3549,2020-08-05 02:15:02+00:00,Yikes my power went out in the middle of streaming
3550,2020-08-05 02:14:29+00:00,"Sorry to whoever was just over and got kicked out, my power went out "
3551,2020-08-05 02:13:35+00:00,My family is at my apartment dancing to the caramelldansen while charging their phones cuz their power went out. Truly iconic.
3552,2020-08-05 02:12:43+00:00,I can’t my power went out 
3553,2020-08-05 02:12:30+00:00,I read this and my power went out you jinxed me :(
3554,2020-08-05 02:12:20+00:00,my power went out 
3555,2020-08-05 02:11:23+00:00,GUYS I was reading & then my power went out - RUDE!! 
3556,2020-08-05 02:11:04+00:00,"Text was not going through either. And my internet went down. Can’t use that with out power either. In general, PSE&amp;G has gotten our power back up very quickly in recent power outages. Patience. I understand about the elderly and sick. I think they’re probably doing their best."
3557,2020-08-05 02:11:02+00:00,A storm has hit where i live and everything went out of power but my house still have electric Heheh
3558,2020-08-05 02:10:59+00:00,my twt hasnt been working cuz my power went out but im here now djksbsj 
