,date,tweet
3130,2020-08-14 17:14:16+00:00,my power just went out omg
3131,2020-08-14 17:09:18+00:00,my power just went out nice
3132,2020-08-14 17:08:48+00:00,i wanna go so bad but my power just went out :((
3133,2020-08-14 16:57:11+00:00,very cool that my neighbors have a back up generator because i can tell if the power in the area went out or i didn't pay the electric bill on time
3134,2020-08-14 16:56:57+00:00,My power just went out. Starting back up.
3135,2020-08-14 16:50:52+00:00,yesterday as we were driving home the power steering in my husbands truck went out and then the pulley literally said fuck you and broke 
3136,2020-08-14 16:46:04+00:00,The power at my work went out an hour before I was supposed to be done for the day. Gonna take that as the universe telling me to go home and finish my book. 
3137,2020-08-14 16:45:21+00:00,That’s what I’m sayin! like it wasn’t a SUPER loud bang but it was definitely loud! And my power has gone out before but never ever have I heard a sound like that at the same time the power went out
3138,2020-08-14 16:43:31+00:00,when the power went out i drank almost a whole gallon of milk by myself and it didnt hurt my stomach at all akdjfk
3139,2020-08-14 16:42:42+00:00,"The power went out during my drive from Milton to the Bronte GO Station. The trains were still running by the time that I got there so I got on and when we reached the Long Branch Station, we were told to leave the train. Several hours later, I took a taxi back to my car."
3140,2020-08-14 16:37:39+00:00,Please my fridge broke after I lost power and all my food went bad. Threw out over 200 bucks in produce and meat . If you can help with anything that would be amazing 
3141,2020-08-14 16:36:47+00:00,This is the 2nd time in 4 days my houses power went out. Its sunny outside with no wind. My neighbors generator turned on which means the whole neighborhood lost power. RG&amp;E needs to fix this! I wish NYS would treat them the way they treat Spectrum because they're garbage
3142,2020-08-14 16:35:45+00:00,"my that's a splendid display of a random mix of misrepresentation and ad hominem in order to continue an exchange. You even went the old fav ""you're not even"" I was wondering when that was going to come out. don't blow all your balls at once mate. have a good one"
3143,2020-08-14 16:32:01+00:00,BRUH MY TEACHERS POWER WENT OUT AND SHE LEFT THE ZOOM AND NOW MY CLASSMATE IS PLAYING FIREBOY AND WATER GIRL ON THE SHARED SCREEN LMAOOOO
3144,2020-08-14 16:30:53+00:00,basically my dream started out and i was in this absolutely massive hotel when the building shook and the power went off and everyone left their rooms and went into the hall to see what was going on and there was only one alien and it started picking people off 
3145,2020-08-14 16:29:11+00:00,"my friend let me know about a local store that sells it so i went there as fast as i could, they hadn't even put them out on display yet but i got the last copy taylor's power"
3146,2020-08-14 16:21:14+00:00,The real heartbreaker for me was that I went ALL IN in on that edition. I had the magazine subscriptions and was on the the forums and making my own power cards at home and there were tons of new material coming out. It SEEMED much more exciting to be honest.
3147,2020-08-14 16:19:56+00:00,the power went out on my wholee street
3148,2020-08-14 16:15:00+00:00,my power went out and now I can’t watch tlok excuse me while I go cry
3149,2020-08-18 19:48:57+00:00,How can you build stronger business continuity through fresh insights? Check out our guide:
3150,2020-08-14 16:14:21+00:00,"I was teaching an MCAT test prep class downtown. Power went out, so I started to walk uptown. Did my best to coordinate with my family to meet up and get everyone together. Our minivan's transmission chose that day to quit in the middle of a U-turn."
3151,2020-08-14 16:11:21+00:00,The way my power went out right after sending this sndhsjhshshwhhs
3152,2020-08-14 16:01:26+00:00,On the Toronto island with my family. On one of the rides with my daughter when the power went out.
3153,2020-08-14 15:48:39+00:00,my power went out 
3154,2020-08-14 15:45:30+00:00,"These photot are the 2nd floor hallway outside my apartment door. After sunset the hallways are pitch black. Power went out Monday, August 10th at 2:34 PM. It is now Friday, August 14th, 13:30 AM. THATS 5 DAYS WITH… https://www.instagram.com/p/CD4A8rFgH9q/?igshid=cr5gj9tw9pjr"
3155,2020-08-14 15:43:55+00:00,"These photot are the 2nd floor hallway outside my apartment door. After sunset the hallways are pitch black. Power went out Monday, August 10th at 2:34 PM. It is now Friday, August 14th, 13:30 AM. THATS 5 DAYS WITH… https://www.instagram.com/p/CD4AxF3Aske/?igshid=fdd7drhzy6a3"
3156,2020-08-14 15:32:56+00:00,"I love livin in New York bc I can be late to a zoom n just be like ""my power went out"" and like nobody can do shit"
3157,2020-08-14 15:29:13+00:00,My power just went out wtf
3158,2020-08-14 15:29:10+00:00,lol my power just went out
3159,2020-08-14 15:18:46+00:00,I knew I was playing a dangerous game when I brought 165 lbs of beef home last night. Be a shame if my power went out... #fml
3160,2020-08-14 15:09:34+00:00,"Old? In 1965, we were at my grandmother’s and my brother was asked to get up and change channel. He did and power went out. We blamed him for days!"
3161,2020-08-14 15:05:26+00:00,I wish my power went out lol
3162,2020-08-14 14:57:53+00:00,Aww ur power fully went out! Ours just flickered. But I swear a lightning bolt hit a tree close to us cuz that thing shook my whole house. It lit up the whole sky. 
3163,2020-08-14 14:56:53+00:00,PG&E just put out warnings for power outages. Mine went out several weeks ago for 10ish hours during a heat wave and it got to 80+ degrees in my apartment. It’s someone else’s turn to suffer.
3164,2020-08-14 14:54:58+00:00,I was at my summer job and the power went out in the factory. It was like 15 minutes before home time so we called it a day and went home early for the weekend. Little did we know the power would be out for over 72 hours. 
3165,2020-08-14 14:54:29+00:00,that’s what u get for clowning me when my power went out during a literal hurricane 
3166,2020-08-14 14:52:32+00:00,@ComEd went to bed hot and miserable because of the power being out since Monday and woke up to cold central AC and my lights on thanks ComEd
3167,2020-08-14 14:37:14+00:00,I was on my way home after a softball game when the power went out 
3168,2020-08-14 14:35:39+00:00,The power went out and my 4 hour edit is just gone are you fucking kidding me
3169,2020-08-14 14:33:03+00:00,My fridge just went out after a huge power outage so I’ve had to throw away my food twice now $TasiaKontos
3170,2020-08-18 19:48:57+00:00,How can you build stronger business continuity through fresh insights? Check out our guide:
3171,2020-08-14 14:30:30+00:00,"sorry if im not active bc MY POWER WENT OUT FOR 6 FUCKING HOURS. When the power went out we just chill bc we think its gon go back up. Then 2 hours later our neighbors said their power is fine, THEN WE PANICKED AND CALLED THE PLN (the thing that fix lights) 1/2"
3172,2020-08-14 14:25:36+00:00,Nearly threw up earlier because my computer was doing a scan overnight and the power went out and when I tried to turn it on/resume it started acting weird. Ended up having to do a mandatory restart to repair stuff. I was going to do another back up today as well.
3173,2020-08-14 14:24:19+00:00,My fucking power just went out 
3174,2020-08-14 14:19:24+00:00,wtf my power just went out because a tree just fell over on the power lines and it was only the power to MY apartment and my landlord says i have to pay 100 us dollars this shit is absurd that’s 2M dong dude thats most of my paycheck i’m gonna lose my minddddd
3175,2020-08-14 14:11:46+00:00,yesterday the power went out all night and my data dworded worst day
3176,2020-08-14 14:10:51+00:00,So I have a bad habit of leaving my computer on. I was gone all day yesterday and came home late to find my computer off. The power went out... and I can’t remember if I saved things.... I need to stop. Lol
3177,2020-08-14 14:09:53+00:00,17 years ago today: left work early because I had a sore throat. Went home to lie in the AC in my apartment + then the power went out in my building + I stood in hallway apologizing to my neighbors left + right + I'm still working on not thinking *everything* is always my fault.
3178,2020-08-14 14:06:24+00:00,"Lmaooo my bad, I was hacked when my power went out "
3179,2020-08-14 14:06:05+00:00,My power went out and i have a meeting in two hours i am not sure what to do
3180,2020-08-14 14:00:39+00:00,the power literally just went out in my neighbourhood 
3181,2020-08-14 13:50:16+00:00,"i fear nothing not a damn thing but our government,they have the power to tax you out of a home i watched them do it to my sick parents paid off home taxes went from $500 a year for a home in the woods no water no trash no cops..taxes went to 5k a year killed them with poverty "
3182,2020-08-14 13:49:14+00:00,"i fear nothing not a damn thing but our government,they have the power to tax you out of a home i watched them do it to my sick parents paid off home taxes went from $500 a year for a home in the woods no water no trash no cops..taxes went to 5k a year killed them with poverty "
3183,2020-08-14 13:48:46+00:00,"i fear nothing not a damn thing but our government,they have the power to tax you out of a home i watched them do it to my sick parents paid off home taxes went from $500 a year for a home in the woods no water no trash no cops..taxes went to 5k a year killed them with poverty "
3184,2020-08-14 13:48:04+00:00,"i fear nothing not a damn thing but our government,they have the power to tax you out of a home i watched them do it to my sick parents paid off home taxes went from $500 a year for a home in the woods no water no trash no cops..taxes went to 5k a year killed them with poverty "
3185,2020-08-14 13:47:50+00:00,The power just went out at my resort 
3186,2020-08-14 13:47:42+00:00,It's pretty good! It was $40. My power went out here yesterday for over an hour and it reminded me that I needed to set this in the sun to charge!
3187,2020-08-14 13:47:15+00:00,I was working at Walmart and I was eating my cheeseburger when the power went out. My English teacher was shopping and asked if I had anything to do with it then I had to load an entire freezer section into a truck..... 
3188,2020-08-14 13:44:22+00:00,My last virtual class on Wednesday got cut short because the power went out.
3189,2020-08-14 13:42:03+00:00,"My power went out 10 minutes ago, yet I still flipped the light switch when I went into the bathroom. "
3190,2020-08-14 13:36:43+00:00,"I was living in Alberta, on the phone with my mother when her power went out - and then they started reporting it in the news. "
3191,2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
3192,2020-08-14 13:36:13+00:00,man i waited 2 weeks and the power just went out so now i have to use my low quality limited ass data on yt that will most definitely run it down and hope for the best
3193,2020-08-14 13:36:09+00:00,"I was on a manlift wiring a Sam's Club at 400 & #7 when the power went out. I lived in Barrie &amp; the car was on empty. Thank Gawd for McDonald's cups &amp; straws, I siphoned enough gas out of my machine to get to Barrie. The 400 was littered with those not so lucky. 6 days of rest. "
3194,2020-08-14 13:34:13+00:00,@VeerMehra16 but I was hard throwing and my power went out ggs
3195,2020-08-14 13:30:28+00:00,Okay. I WAS gonna go back to sleep but the power just went out and now all I can hear is the tinnitus in my head. 
3196,2020-08-14 13:29:01+00:00,"i was SURE that storm was gonna knock the power out, so i put all my shit on the charger and went to sleep at like 10:30 "
3197,2020-08-14 13:13:10+00:00,"I was at MSU, in my rental house, packing up to move out...power went out, called Consumer's Energy, they turned it off b/c new people put the bill in their name, they turned it back on for us, 20 min later it went out again, called them again, this time it was the black out."
3198,2020-08-14 13:11:28+00:00,"I'm notorious for having less than a quarter tank of gas in my truck. But just before power went out, I filled up. lol"
3199,2020-08-14 13:02:41+00:00,Got my PS3 and Vice City then the power went out 
3200,2020-08-14 12:58:50+00:00,Power just randomly went out in my neighborhood #IHateTheEast
3201,2020-08-14 12:44:14+00:00,I just now got it out of my closet and tried to power it on but it didn't so I tried putting it in the charger. It opened showing ot charging 5% then after 2 seconds it went off again......
3202,2020-08-14 12:39:58+00:00,Make sure to use a reputable company. My generator is GE. We went with an add on so there’s no delay from when the power goes out till the generator kicks in. Well worth it
3203,2020-08-14 12:37:23+00:00,"So a tree just fell on the power lines and knocked the power out, literally 10 seconds after the microwave went off. Well atleast my food finished warming up "
3204,2020-08-14 12:29:38+00:00,my power just went out???? homophobic
3205,2020-08-14 12:27:35+00:00,I went to go refill my dogs water bowls and didn't close the gate enough so she snuck out and I had to awkwardly power walk behind her till she stopped to sniff some grass and there were people around so I just put her leash on and took her for a full walk. She fucking played me.
3206,2020-08-14 12:25:16+00:00,First car was a V70 Volvo. My first mistake was buying the car. Power steering went out two weeks after I got it and started dumping all over my alternator which then shorted out. Who tf puts a PS reservoir over an alternator?? Dumbest shit I’d ever seen.
3207,2020-08-14 12:18:15+00:00,MY POWER JUST WENT OUT?????????????????
3208,2020-08-14 12:17:03+00:00,As it turns out my meat I had in the freezer went bad in the heat when my power went out! G R E A T ! So I had to improvise now. 
3209,2020-08-14 12:10:49+00:00,"Was at work, power went out, was sent home. Had to pick up my father-in-law at 1am because he was stuck at work in the city. Sweltering heat, three small children, no milk, nothing. Fun times."
3210,2020-08-14 12:01:15+00:00,HELP MY POWER JUST WENT OUT SO NOW I HAVE TO PEE IN THE DARK
3211,2020-08-14 11:56:24+00:00,"I don't know where @kilothekidd lives but if my power went out on Monday my phone would be without battery now and I would not be able to use a PC so I could not contact anyone, which is far worse than sweating? And ""I miss AC"" did not sound like there was a life-threatening heat"
3212,2020-08-18 19:48:57+00:00,How can you build stronger business continuity through fresh insights? Check out our guide:
3213,2020-08-14 11:55:37+00:00,Trying to learn to “pause in the power” position with some doubles and some singles. I really fee like I went to the extreme when I was told to have more of a bent knee/not lock my knees out on RDl’s...one day I’ll… https://www.instagram.com/p/CD3mpUQgNDh/?igshid=1lhfj9eq7gg1x
3214,2020-08-14 11:48:44+00:00,"We were lucky, power went out at the end of our block. No damage to our home. My parents lost trees in E IA, but thankfully didn’t lose power and no serious damage. We knew there was a chance for storms, but nothing like this."
3215,2020-08-14 11:44:32+00:00,"I was in Grand Rapids driving home while on the phone to my mom who was watching my children. She was listening to WJR and I heard them say that the power in NYC just went out, then my mom said, ours is out to. Took me 4 hours to get home. Normally 2.5."
3216,2020-08-14 11:40:44+00:00,"I had just checked out at Walmart on Maple Rd in Troy and then the lights went out. Then the street lights were out , then my apartment power was out in Sterling Heights. Then my friend called me and her power was out in Ferndale"
3217,2020-08-14 11:39:28+00:00,"power went out at my house at like 2 am,,,, it’s 7:39 am rn and it still hasn’t come back "
3218,2020-08-14 11:37:36+00:00,"Last time I had a power outage I went and cleaned out my basement storage, cause what else can you really do without power in this day and age *shrug*"
3219,2020-08-14 11:24:17+00:00,"well, i just woke up because my power went out glad to see something being done about the cheating problem, seeing some of those names on the list is very disappointing though"
3220,2020-08-14 10:59:34+00:00,HELP MY TABLET IRSSS AT 3% AND HE POWER WENT OUT ITS 4 AM WHAT THE FUCK AM I GONNA HAVE TO FUCKING SLEEP NOW
3221,2020-08-14 10:56:15+00:00,"Sobrang teacher’s pet ko ata??? I went to work today only bec my Boss told me to. Now here I am, chilling out in his office, waiting for him to wake up from his power nap "
3222,2020-08-14 10:48:05+00:00,"@TsspdclCorporat again no power at Domalguda area. After 14 hrs the power came and again after two hours it went out. Also, I'm fearing that due to your negligency, my fridge has gone faulty. You are not leaving the Consumers with any option."
3223,2020-08-14 10:43:54+00:00,"The power haven’t went out in MONTHS, but it did today and my brother’s friends are here. Coincidence? I think not."
3224,2020-08-14 10:35:14+00:00,Hope everything ok my mate had the same issue when the power went out 
3225,2020-08-14 10:35:12+00:00,uhuh my power just went out nvm i cant go to sleep
3226,2020-08-14 10:22:16+00:00,Bro my power went out shit
3227,2020-08-14 10:21:54+00:00,"My battery was on 10% when the damn power went out, I was finished before it even started."
3228,2020-08-14 10:07:09+00:00,"One time I tried talking to this girl in HS and a tropical storm hit that night. The power went out (we lived in the same neighborhood), so you’d think it would be easy conversation. Shortly after the power went out I jumped onto my bed and in the process cracked my phone screen"
3229,2020-08-14 10:06:08+00:00,my mum whenever the power went out in our house growing up 
3230,2020-08-14 10:02:14+00:00,So like my power went out for like not even a second like a I didn’t even see it go out and my Xbox is broken. :(
3231,2020-08-14 09:45:18+00:00,The power went out in my building and this lady leaving her apartment had the audacity to turn her flash on towards the windows wtf
3232,2020-08-14 09:45:08+00:00,our power just went out and yes it’s the middle of the night so it shouldn’t matter but my fan is off now so I’m irritated
3233,2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
3234,2020-08-14 09:19:46+00:00,"Here's what I'm doing at 4 a.m. after my 3yo booted me out of my bed. Looking forward to reading this. Yeah, I know Edwin Edwards went to prison, but Leander Perez was the most crooked person ever elected to office in #Louisiana. He just built up too much power to get caught. "
3235,2020-08-14 09:06:43+00:00,it’s 4 am my power just went out 
3236,2020-08-14 09:04:35+00:00,I was on home Hemo too & the dialysis clinic sent notice to power company that my power was medical priority. theoretically if my power went out I’d be head of the line to get fixed presumably that would get a grace period for a delayed bill. Dialysis sucks. Glad you got a Tx.
3237,2020-08-14 09:01:31+00:00,My first game my power went out bc of a storm and I just kept playing and somehow I was top 10 for most of the tourney
3238,2020-08-14 08:44:37+00:00,OUR DAMN POWER WENT OUT AGAIN! My neighborhood must hold a WORLD RECORD for the most power outages EVER!!! Nothing going on here but the RENT! Totally quiet outside no rain no wind nooooo nothing!
3239,2020-08-14 08:38:11+00:00,"My account is negative, I haven’t paid this month’s rent yet, most of my groceries went bad when our power was out for the better part of two days, and now I’m sick as fuck and probably going to have to miss work to get tested for COVID tomorrow. I want to not be alive."
3240,2020-08-14 08:12:39+00:00,Bro there is a full fucking storm rn and my power went out mid 11 kill arena game 
3241,2020-08-14 08:06:10+00:00,The power for my building just went out at 3 am on the dot. I woke up to a pitch black apartment with nothing whatsoever stirring except the dogs being scared. There's not even street lights on outside.
3242,2020-08-14 07:52:09+00:00,never coming on twitter at 2:30 am again. my power went out to a storm so i thought id come on here and see something bts related on my timeline but instead i saw most people joking about Annabelle which led me to a full on panic attack in my completely dark room by myself.
3243,2020-08-14 07:51:21+00:00,My power went out came back on then went off and came back on in the last few hrs wtf
3244,2020-08-14 07:48:45+00:00,My power really went out.... Again....
3245,2020-08-14 07:42:38+00:00,"Had to pick Hamza up because his internet went out, got back to my place. My internet went out, then he realized he forgot his headset. So I just drove him home to get it, just got back to my house to find out our power is out... 3 more days Mr. Cecot then your outta here "
3246,2020-08-14 07:38:10+00:00,should i just make a thread of all the captain hook jokes i can find? my power went out again and i can’t sleep and have nothing to do.
3247,2020-08-14 07:33:56+00:00,MY POWER WENT OUT AND THIS ANABELLE BITCJ ESCALES!?!;;
3248,2020-08-14 07:31:09+00:00,MY POWER WENT OUT FOE TWO SECONDS AND HUNG UP ON ANNA RHATS HOMOPHOBIC
3249,2020-08-14 07:30:25+00:00,my power just went out and its fucking 3:30 AM 
3250,2020-08-14 07:29:30+00:00,my power just went out in the middle of aaross content 
3251,2020-08-14 07:28:00+00:00,"I recently went to a pour petrol and this attendants made me buy 5 1liters of antifreeze and made me pay R200 for labor. They claimed that the one I had inside the vehicle had no power anymore and it was gonna damage my water-pump, turns out it was all lies "
3252,2020-08-14 07:14:40+00:00,well the power went out at 1AM and my phones on 2% and it’s very hot because no AC and it’s dark and my eyes hurt from the screen but the power came back so we good now
3253,2020-08-14 07:01:15+00:00,"Ggs, power went out on my whole street and not sure how long it’ll be out "
3254,2020-08-18 19:48:57+00:00,How can you build stronger business continuity through fresh insights? Check out our guide:
3255,2020-08-14 06:59:52+00:00,Power went back out and ale busts out my fan 
3256,2020-08-14 06:51:09+00:00,"Power is always out in my head, I just wanna know where I went wrong "
3257,2020-08-14 06:50:56+00:00,"also there was a storm and half of iowa’s power went out and we are having a really hard time getting by, my family has only just been able to get internet connection again but its been days and most of my town (100,000 people) have been without power for days"
3258,2020-08-14 06:50:16+00:00,my power went out again (a transformer blew i think) anyway. 7 days until lucifer!! that is 1 week!!!!!
3259,2020-08-14 06:48:21+00:00,"Power in my neighborhood went out, going caveman tonight &gt;:)"
3260,2020-08-14 06:23:51+00:00,"Big explosion, power went out while I was drawing on the Cintiq, and has been out for an hour and a half. Then 10+ gunshots and a car peeling out in the distance. Worst part is not knowing if I saved my work."
3261,2020-08-14 06:13:08+00:00,jeez my entire town’s power went out for 2 hours
3262,2020-08-14 06:08:28+00:00,The power went out in my neighborhood and let me tell y’all... I ran so fast to my parent’s room!
3263,2020-08-14 06:02:06+00:00,i absolutely am staying awake until the power comes back on so i can properly charge my phone and my laptop. let’s just hope they actually get it back on before i pass out bc my laptop is dying and my phone has been barely charging from it since whatever time the power went out
3264,2020-08-14 05:56:19+00:00,i was playing minecraft with my friends and then the power went out tf
3265,2020-08-14 05:45:04+00:00,"Great, the power went out on my block "
3266,2020-08-14 05:42:56+00:00,Power went out on my block ughh what the fuck 
3267,2020-08-14 05:35:45+00:00,Bro my power went out and it’s not even storming I was drawing with headphones on and at first I thought my dad came back out and turned me off to freak me out but I turned to find no one so I took my headphones off and found out it was out??
3268,2020-08-14 05:29:47+00:00,"my power went out while I was in the shower but I have a possible D.A. tomorrow so I finished shaving &amp; exfoliating, self tanned &amp; went to bed "
3269,2020-08-14 05:29:42+00:00,"power went out in CR day i moved in on monday, night not be up for another 5-7 days. yeah it kicked my fucking ass"
3270,2020-08-14 05:20:51+00:00,MY POWER WENT OUT AGAIN
3271,2020-08-14 05:20:20+00:00,My power just went out What. The fuck. Did you DO
3272,2020-08-14 05:19:58+00:00,MY POWER WENT OUT FOR A SECOND AND SCARED ME SO BAD STOP THIS
3273,2020-08-14 05:17:47+00:00,"oops! I think i broke something major over here! yesterday started out ok, then went totally shit! today? it's still shit! i busted old quin this morning, shorted the power supply i think, wasn't thinking what I was doing cuz of my shit mood, and it just went kind of boom!"
3274,2020-08-14 05:14:30+00:00,My FUCKING power went out
3275,2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
3276,2020-08-14 05:04:34+00:00,I was just thinking about how light storms and power outages are so peaceful and then my power went out not even 10 seconds later...my mind is too powerful
3277,2020-08-14 05:01:43+00:00,my power went out omg
3278,2020-08-14 04:58:22+00:00,Bro my power went out while I was in the shower I could not see a THING! I thought Jigsaw was about to finally get my ass for all the shit I been talking on here
3279,2020-08-14 04:44:06+00:00,"Yall superm is so powerful, my power went out watching them-"
3280,2020-08-14 04:43:33+00:00,My power just went out for 15 seconds and that’s what I get for all the shit I was talking about y’all 
3281,2020-08-14 04:43:13+00:00,"This was one of my favorite things. I had one box left, but lost it when the power went out last week so couldn't even enjoy it one last time. Please bring it back!!!"
3282,2020-08-14 04:43:00+00:00,"it’s 12:45am & i’m thinking about that time i had to take a math final on a friday instead of tuesday bc the power was out on campus tuesday, then during my exam the power went out again &amp; i cried bc my professor wanted me to leave &amp; i refused &amp; took the exam w a flashlight"
3283,2020-08-14 04:41:15+00:00,my power went out and I gotta shit in the dark
3284,2020-08-14 04:29:14+00:00,my power went out right as i was logging onto my minecraft server 
3285,2020-08-14 04:22:38+00:00,MY FACE WENT :O WHEN MARK CAME OUT HIS POWER 
3286,2020-08-14 04:20:17+00:00,"Never in my life in Iowa have I experienced a storm like Monday’s derecho! Being a ham was just a hobby, until the moment when power went out right after the tornado sirens started. Battery powered radios provided detailed updates as the winds began to hit our neighborhood. [1/2] "
3287,2020-08-14 04:19:57+00:00,@ComEd My power wasn’t even on for one full day and now it’s back off. I heard a huge explosion too before the power went out again. Is there an explanation for this explosion?
3288,2020-08-14 04:07:36+00:00,"Thanks to the tornado that went thru our town appx. 80 hours ago we still have no home wifi, the verizon phone internet sucks &amp; 1/2 my town is still w/ out power."
3289,2020-08-14 04:07:11+00:00,"withdrawals + power went out four hours ago and now won’t be back on until 2am. it’s heat, no wind, body overheating, sweats, and my fucking jaw is in so much pain. i’m just gonna vent here and then go be grateful for what i do have."
3290,2020-08-14 03:59:46+00:00,There was a huge lightning storm where I live and the power went out. They said the earliest the power would come back on was at 12:30am so for the past 3 or 4 hours my family and I have been playing games in the dark. It’s 11:58 now so fingers crossed 
3291,2020-08-14 03:47:24+00:00,Power went out in the middle of my Magic Arena stream. I was on Pack 2 of my Amonkhet draft too. I'm sorry to my virtual podmates. I wonder how that will work out? I guess it'll just pick cards for me. That's whack.
3292,2020-08-14 03:41:26+00:00,Well the power went dead out at my apartment complex while playing Resident Evil 4..i am now in Racoon City. #residentevil #poweroutage
3293,2020-08-14 03:40:08+00:00,My power went out while I was streaming... 
3294,2020-08-14 03:36:13+00:00,power went out and my phone at 10%. just ain't fair
3295,2020-08-14 03:33:04+00:00,"Apparently someone stole my flashlight during quarantine at work because I looked for it when our power went out to no avail. I was like, oh great lmao."
3296,2020-08-18 19:48:57+00:00,How can you build stronger business continuity through fresh insights? Check out our guide:
3297,2020-08-14 03:25:02+00:00,"My phone on 7% n the power just went out, these folks better stop playin w/ Poona tho cause she ain’t playin"
3298,2020-08-14 03:14:32+00:00,"The fucking power went out, my battery on 14%, I’m scared of the dark and my nigga fell asleep on me. I’m finna cry "
3299,2020-08-14 03:11:51+00:00,Bro my whole apt complex power then went out...in the middle of me getting ready and my phone on 3 percent 
3300,2020-08-14 03:07:45+00:00,"I got my last paycheck withheld from the school I was teaching at after they fired me to hire a woman (""sex risk"") and the power went out in my flat so I tried to find a way back and got lost. Worst days of my life."
3301,2020-08-14 03:06:41+00:00,Watching That’s so Raven tonight and me and my Great Grandma was discussing life before the virus and how we went places and how now it’s been just inside all day and how much of a blow that took out on us and how we’re reclaiming our power and how after things get better —
3302,2020-08-14 03:05:03+00:00,Almost just had a meltdown. The power went out as soon as I press the submit button. Thought my paper got deleted for a minute 
3303,2020-08-14 03:03:37+00:00,My power done went out twice.
3304,2020-08-14 03:01:45+00:00,I was singing my heart out to this on Monday while the power went out lol 
3305,2020-08-14 02:59:59+00:00,"honestly the last couple days without power have been the best for my man and i to spend time together aside of how HOT it was we grilled out, made a mini bonfire, made s’mores, and we went fishing never been so obsessed w someone’s presence before "
3306,2020-08-14 02:56:39+00:00,Hey @FallGuysGame ! I'm Fall Guy 1780. I got booted from the game when my power and internet went out in a storm. Now I can't log in. Help a (fall) guy out? 
3307,2020-08-14 02:56:09+00:00,The power went out right after I came in the house. No wonder that my girlfriend let out a loud cry as I take a step into the bathroom. #vss
3308,2020-08-14 02:43:59+00:00,I was making the hardest beat in ages and my power went out 
3309,2020-08-14 02:35:08+00:00,we were at the store and the power went out and just the look on my moms face when the lights turned back on was everything 
3310,2020-08-14 02:34:13+00:00,So... My power is extremely crappy. It went out again for the 5th time. I hate my life
3311,2020-08-14 02:33:06+00:00,Bro I was talking to z0ne6 and my power went out but we went to the same school and played on the same basketball team
3312,2020-08-14 02:32:18+00:00,The power in my house went out for like an hour that scared the hell out of me
3313,2020-08-14 02:29:31+00:00,"I'm hello, do you need an assistant? My qualifications are today it was 104° and my power went out."
3314,2020-08-14 02:29:01+00:00,i’m gonna fail my chem exam because i panicked when the power went out and now i’m too nervous to fall asleep
3315,2020-08-14 02:24:47+00:00,Dude my house got struck by lightning and my power went out
3316,2020-08-14 02:24:18+00:00,I LOVE THE FACT THAT MY POWER WENT OUT MID COMP MATCH! AND WE WERE GONNA WIN! MY TEAM ENDED UP WINNING! AND THE SR I PREVIOUSLY WON??? OUT THE FUCKING WINDOW! I HATE IT HERE! I’M GONNA GO SULK NOW CAUSE FUUUUCCCCKKKK ME! 
3317,2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
3318,2020-08-14 02:19:01+00:00,my power and wifi just went out lol
3319,2020-08-14 02:18:14+00:00,Thank god the power went out bro it gave me an excuse to talk to my cute ass neighbors 
3320,2020-08-14 02:10:54+00:00,POWER WENT OUT. WONT STREAM UNTIL 9 PST MY TIME 
3321,2020-08-14 02:05:08+00:00,I was working on a project and my power went out :'))) Hoping what I saved is actually saved
3322,2020-08-14 02:00:07+00:00,Last week I said the n word to @FredNietzky on Discord and my building's power immediately went out
3323,2020-08-14 01:59:06+00:00,Never mind. I’m over it. My power just went out. 
3324,2020-08-14 01:47:12+00:00,"MY POWER WENT OUT AND INSTANTLY CAME BACK, LIKE BY THE MILISECOND"
3325,2020-08-14 01:46:43+00:00,Was about to stream this NLE CHOPPA album but my power went out 
3326,2020-08-14 01:42:20+00:00,"I'm over by Stone Mountain, be safe! My power went out twice, hopefully it doesn't go out again!"
3327,2020-08-14 01:41:42+00:00,"Because of the excessive storms, my house is as dark as this #Porsche #Panamera on @asantiwheels . My power was on for a minute, then heard a loud bang, and it went out again. #bernieproblems #porschepanamera… https://www.instagram.com/p/CD2gYyChhfg/?igshid=1azu6iocvoplr"
3328,2020-08-14 01:40:17+00:00,Man my kids was in the tub the power went out 5 seconds I never seen my kids hop out the tub so fast in my life 
3329,2020-08-14 01:39:54+00:00,our power went out and my little brother really asked if the sink still works 
3330,2020-08-14 01:38:18+00:00,Text from my Mom: Girl. Power went out again.
3331,2020-08-14 01:34:12+00:00,Loved how unprepared my job was when the power went out
3332,2020-08-14 01:32:31+00:00,Omg my power just went out 
3333,2020-08-14 01:32:05+00:00,"My power went out Monday afternoon. It just came back an hour ago. You know, the hundreds of thousands out in Chicagoland."
3334,2020-08-14 01:31:00+00:00,my power just went out....
3335,2020-08-14 01:27:16+00:00,"Just heard a transformer blow and power went out, and my phone is about to die so uh. RIP in peace I guess "
