date,tweet
2020-08-03 21:23:33+00:00,the power went out while i was taking out my contact. 
2020-08-03 21:13:54+00:00,"Sorry, folks: I'm pushing our Patreon stream again, this time to Thursday. When I was planning our schedule, I wasn't aware that we'd be right in a tropical storm this evening, and my power just went out twice. It'd stink if the stream was cut off by another outage!"
2020-08-03 21:09:13+00:00,"so sorry for the stream crash guys, my power went out from a storm really disappointed but hopefully there won’t be any storms Wednesday, sorry again "
2020-08-03 21:04:25+00:00,"power just went out and came back on , i straight put my phone on the charger "
2020-08-03 21:03:00+00:00,I was making a map for one of the other countries in my d&amp;d campaign and then the power went out and I had just gotten the outline to be what I needed it to be 
2020-08-03 21:00:58+00:00,"the way I booted up my game since the power turned on, but then as soon as my game loaded the fucking power went out AGAIN &lt;/3"
2020-08-03 20:59:03+00:00,The hurricane isn’t even technically here yet and my power just went out from the storm ~kewl~
2020-08-03 20:58:05+00:00,tua2 spoilers anyways i had a whole entire fucking fic planned out with an oc it was literally all written down and then they went and lila had the power that my oc had. what the fuck do i do now this is so unfair!!!!
2020-08-03 20:56:02+00:00,noooo my power went out
2020-08-03 20:52:39+00:00,"Some friends and I were playing smash last night when the power went out and so we came up with the best movie trilogy any man has ever conceived to pass the time. I present to you our pitch for The Clapper. If anyone knows any Hollywood execs, send em my way. "
2020-08-03 20:51:15+00:00,The sound of people yelling on the street as the rain just went to full power out of nowhere on them while I'm sitting in my apartment with a cozy blanket and cup of tea. #ONStorm
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
2020-08-03 20:43:30+00:00,"So funny story. When it opened we went. Was goofing off at a table. I threw a ball across the table at my friend. It hits the hanging light makes a loud noise and at the precise moment it hits the light the entire power of the area went out. The campus, everything."
2020-08-03 20:42:04+00:00,IN THE MIDDLE OF RONS ANNOUNCEMENT MY POWER WENT OUT
2020-08-03 20:38:51+00:00,My power just went out. Wtf.
2020-08-03 20:37:43+00:00,So that’s why my power went out
2020-08-03 20:34:10+00:00,Not me and my sister going to Michaels and the power went out it’s the ghetto
2020-08-03 20:32:35+00:00,Just got suspended from comp overwatch cause my power went out. 
2020-08-03 20:28:31+00:00,"okay, nvm. clicked ""ok"" and it just... went on, as nothing happened? Yeah okay. At the end it stated it ran out of CPU power... *sighs* I hate this PC. And I hate my Macbook as well. -.-"
2020-08-03 20:25:35+00:00,"My power went out, that's very sexy of it"
2020-08-03 20:24:40+00:00,can somebody come get my crock pot power done went out and my food need to b finished
2020-08-03 20:20:08+00:00,Welp. My power went out. 
2020-08-03 20:20:02+00:00,I was gone too because my power went out 
2020-08-03 20:19:34+00:00,My power went out I’m back in now
2020-08-03 20:15:23+00:00,My power here in TN went out for a few secs. not storm related as far as i know
2020-08-03 20:13:58+00:00,"A SERIOUS storm came thru during this session & my power went out. Um, hotspot to the rescue. We still watching in the dark! I can't even put into words how y'all made me feel. Thanks for the bringing the realness. @JasonReynolds83 @getnicced #SCBWISummerSpec #SCBWIBird"
2020-08-03 20:13:30+00:00,Power went out JUST before I warmed up my food 
2020-08-03 20:12:59+00:00,me n my homies hate storms ... i have 1% and power went out haha swag
2020-08-03 20:12:18+00:00,"“i can’t wait to come home, eat my food and watch moesha” soon as i sat down the GYAT damn power went out "
2020-08-03 20:11:07+00:00,The power went out and there its a lake in our basement and my parents are this close to yell at me 
2020-08-03 20:07:54+00:00,Its storming so bad that one power went out three times and we lost internet good thing my Phone has data
2020-08-03 20:04:59+00:00,Power went out cause it’s storming so let me go fix a snack while my PS4 and router reboots and my external hard drive repairs itself
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
2020-08-03 20:04:05+00:00,"Sorry about the abrupt end to the stream. My power went out for a few seconds, and my modem isn't connected to a UPS, causing my internet to go out."
2020-08-03 19:57:07+00:00,Grrrr power went out and now my scores on arcade machine are gone
2020-08-03 19:55:39+00:00,Thanks @PlayApex . my power went out and I got a match abandonment penalty. Woohoo!
2020-08-03 19:51:08+00:00,maaaann my power went out ):
2020-08-03 19:49:19+00:00,My power went out for a bit today and I thought the same thing.
2020-08-03 19:45:48+00:00,bruh my power went out twice lmaoo
2020-08-03 19:42:48+00:00,"Well, my power just went out. Stupid fucking storm!"
2020-08-03 19:42:24+00:00,My whole streets power went out wanna die 
2020-08-03 19:37:59+00:00,Good thing I decided not to brute force it as my power just went out :)
2020-08-03 19:35:28+00:00,the way my power went out for a hot minute.
2020-08-03 19:35:06+00:00,the power just went out at my house help 
2020-08-03 19:33:09+00:00,the power in my house went out and my phone is gonna die soon so i’ll finish this later 
2020-08-03 19:31:58+00:00,My power just went out chile OKAY storm calm down!
2020-08-03 19:31:06+00:00,My power just went out and it’s bright as fuck outside....
2020-08-03 19:27:52+00:00,got sniped 7 times and power went out twice andddd i cant control my keyboard lol
2020-08-03 19:26:21+00:00,"Yep, ten minutes after the rain started, my power went out. it wouldn't be a rainy day at my house without a Georgia Power outage."
2020-08-03 19:25:11+00:00,the other day I tried to get canes but after I ordered the power went out and they couldnt give me my food so now..i rly want canes
2020-08-03 19:24:01+00:00,my power went out 5 seconds after I recorded this 
2020-08-03 19:23:46+00:00,Power went out JUST before I warmed up my food 
2020-08-03 19:22:54+00:00,My power went out so I can’t work. Oh well.
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
2020-08-03 19:19:33+00:00,I wish my power went out so I could skip this meeting :|
2020-08-03 19:19:04+00:00,the power just went out entirely in my house 
2020-08-03 19:16:06+00:00,Power went out so i guess it’s no better time than now to start reading my new book
2020-08-03 19:15:47+00:00,haha its hailing and lighting and thundering and my power went out lol
2020-08-03 19:15:34+00:00,I’m about to tell these folks my power went out
2020-08-03 19:14:29+00:00,And my power just went out
2020-08-03 19:13:56+00:00,The power went out in giant eagle and I called my mom and she talking about this the time to get what you need 
2020-08-03 19:12:35+00:00,i remember my dad had the pc plugged into a battery thingie so everytime the power went out you could have a chance to turn it off manually but idk if it costs a lot
2020-08-03 19:09:09+00:00,Yeah my power just went out for a sec.
2020-08-03 19:08:53+00:00,The power went out right as I was putting my food in the microwave all I know is pain
2020-08-03 19:08:47+00:00,It raining and my power went out
2020-08-03 19:08:35+00:00,wow... my power went out
2020-08-03 19:08:26+00:00,power went out and my phone on 8% 
2020-08-03 19:06:39+00:00,...my power went out while I was recovering lost hours of sleep and having a dream about 3 people in the cast of criminal minds and also really f..d up criminals hate it here 
2020-08-03 19:05:09+00:00,@juxtapoxx just sent me a link to a voudo priestess in haiti and as soon as i clicked the link my power went out so . thank you for haunting me
2020-08-03 19:04:04+00:00,The power went out and my cousin asked if the toilet still works 
2020-08-03 19:03:52+00:00,my power went out...
2020-08-03 19:03:40+00:00,Okay bitch this storm has gone too far. My power went out
2020-08-03 19:03:27+00:00,"My power went out, too. I only had 15 mins left in the day luckily."
2020-08-03 19:02:56+00:00,"I was just looking at all the clocks in the office saying 12:00, and assumed the power went out and was about to start resetting them before my boss checked his phone and confirmed that the power's fine, it's just actually noon."
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
2020-08-03 19:01:35+00:00,My co-workers power went out! It's just really dark and raining down south
2020-08-03 18:56:38+00:00,Was gonna have a video out today but my power went out and now I gotta reupload it to YouTube so hopefully I can have it out tomorrow! #Pain
2020-08-03 18:55:38+00:00,"My power went out bout three times last night, and my darn printer wouldn’t shut up about it. That big kept powering on and off like the Windows sound. I was so annoyed "
2020-08-03 18:55:10+00:00,The storm knocked my boss power out when we were on a video meeting. She called me to tell me. I told her mine went out too 
2020-08-03 18:54:33+00:00,"Power went out, had to go mobile. Currently in Dunkin Donuts parking lot downloading ACR on my wife's laptop. Ain't no Whole Foods hippy like @depaulo_ryan https://www.instagram.com/tv/CDb_ulJAhfI/?igshid=12vn2o6frjdkx"
2020-08-03 18:49:51+00:00,Power went out at my place. Not sure when it’ll be back up. I’ll stream when I can.
2020-08-03 18:46:45+00:00,Oh shit. My power just went out 
2020-08-03 18:46:42+00:00,Power went out at my job Me: 
2020-08-03 18:45:42+00:00,My power went out x-x
2020-08-03 18:43:58+00:00,The power at my job went out as soon as I walked back in. I coulda stayed at home 
2020-08-03 18:43:27+00:00,My power just went out and I’m so fucking scared of the dark this is not ok ! I’m getting a night light right now
2020-08-03 18:41:19+00:00,i found my old snapchat and remembered the week where my schools power went out and the next day my neighborhood flooded i wonder what the fuck that was about 
2020-08-03 18:39:43+00:00,"& naw, I was sickkkk my power went out. But it was only for like a hour. I took a nap cause my phone was dead &amp; everything"
2020-08-03 18:36:36+00:00,my power really went out twice
2020-08-03 18:36:22+00:00,Lol I’m about to call these ppl at work n be like my power just went out
2020-08-03 18:35:23+00:00,"My favorite weather of all :) Oh gosh, the power just went out as I was typing this!! "
2020-08-03 18:30:33+00:00,"Just kidding, the stream may be cancelled today . My power just went out as soon as the storm started. It looks like Atlanta is being hit pretty hard at the moment. "
2020-08-03 18:27:14+00:00,"You and me too girl, my power already went out for the month so not again . Hope the same not happen too you "
2020-08-03 18:26:52+00:00,MY POWER WENT OUT 
2020-08-03 18:21:07+00:00,Power went out in the middle of this virtual meeting. Back to my summer... 
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
2020-08-03 18:20:02+00:00,power to my house just went out but how come I couldn't just go out I hate it here
2020-08-03 18:18:47+00:00,My Power Went Out and on and out Stop Isaias
2020-08-03 18:17:10+00:00,"Damn, my power went out"
2020-08-03 18:17:01+00:00,omg my power went out 
2020-08-03 18:16:12+00:00,The power went out in my apartment complex 
2020-08-03 18:09:49+00:00,"Hurricane is affecting my area, power went out. Going to lay down before I giga tilt."
2020-08-03 18:07:31+00:00,Today is my first day working from home at my new job and it consists of only zoom meetings and all of the power in my house just went out ... :(
2020-08-03 18:03:49+00:00,My power went out right before my therapy appointment where I really needed it this week and that kinda realllly sucks
2020-08-03 17:58:35+00:00,“How’s your day?” Me: I’m laying on the floor of my dad’s bathroom being told by the person I was talking to that they found someone after one date and throwing up because I woke up sick and my power went out....so good.
2020-08-03 17:54:27+00:00,Now my power went out 
2020-08-03 17:49:13+00:00,"slender man, bloody marry, Michael Myers (one time my sister played that song to freak me out on Halloween and then the power went out from a storm, she regretted it instantly), the girl from the ring"
2020-08-03 17:43:54+00:00,my power really just went out 
2020-08-03 17:40:46+00:00,I blew my xbox up because I had it outside the case because it was modded to hell and wouldn't fit any more. Anyway I took it to a lan party for modded halo 2 matches and someone bump the table and the hard drive fell into the power supply..it went POP and the power went out.
2020-08-03 17:39:45+00:00,i went out to run errands and successfully talked myself out of getting fast food bc “i can cook at home” and now my power is out 
2020-08-03 17:38:00+00:00,Went full power trailer trash vibe for my #deltabluesmonday lick today! Love this little turnaround from #CharleyPatton. Plays with that swung but straight vibe quite a bit.. if you fancy learning it check out my… https://www.instagram.com/p/CDb4uZDBufV/?igshid=1fu46gk2ujkl0
2020-08-03 17:23:50+00:00,my power went out and now my pc thinks that my monitors are bigger than they actually are. im concerned
2020-08-03 17:23:29+00:00,Nooooo my power went out as soon as I hit upload video.....
2020-08-03 17:18:55+00:00,"It’s going to rain. A lot. This is good news for lawns and tomatoes but bad news for basements and weak tree limbs. Be sure to keep your devices charged so you can check our feed for the answer to “my power went out, is yours out, too?”"
2020-08-03 17:18:24+00:00,"When my dad was in the military and stationed down south, we were in hurricane Andrew. The military evacuated us by boat and all our chickens died. The power went out quickly and that's about the extent of what I remember. I was 4 years old when it hit."
2020-08-03 17:15:54+00:00,"it was fun to have a secret though. and i felt fabulous , haha. i’m like-grown as hell , giving into the hype like some teen. that’s what made it amusing. also it was like a power thing. i went out of my way to do it as a test to myself. i’m weird like that ."
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
2020-08-03 17:10:14+00:00,Power went out my street. Please enjoy these pics while I harass my sleepy cat because I can't use my computer 
2020-08-03 17:03:03+00:00,"Real upset I’m not wfh while it’s a hurricane watch. “My power went out,” is my favorite line."
2020-08-03 17:02:11+00:00,my poor mom went to 3 places to get us food and they were all closed bc out power got knocked out for an hour
2020-08-03 16:55:08+00:00,erm it's raining REALLY hard and we got this warning thing so if u dont hear from me my power went out 
2020-08-03 16:52:21+00:00,"One time, when the power went out, I took a pot of water outside and put it on the bbq. Had to have my coffee!"
2020-08-03 16:48:09+00:00,power went out in the middle of my poop struggle I thought it was over
2020-08-03 16:39:50+00:00,Randonautica pt 2 so I went out with my intent as purple I even told someone before going ...it took me to my local power grid -which u can argue is the energy level-but across from the plant was this #randonautica
2020-08-03 16:37:14+00:00,Oh my god not my roommates gf opening the fridge after the power went out
2020-08-03 16:26:34+00:00,The power just went out in my entire town yay
2020-08-03 16:22:46+00:00,Aye tell them my power just went out im here tho
2020-08-03 16:04:52+00:00,"Went out for a walk today, just a short one, intending to take 2 phones and power bank. One phone for messaging, one phone for podcasts. Ended up taking taking one phone, with the least power, 2 power banks, and no cable to attach it to the phone. And I forgot my earbuds anyway."
2020-08-03 16:01:37+00:00,Ok my power went out in like 5 minutes
2020-08-03 15:54:49+00:00,wow my power just went out
2020-08-03 15:46:03+00:00,"So the power went out in my area last night around 12.30am and someone thought it would be funny to drive around with all their car lights off blasting the purge siren, in the middle of a global pandemic... And it was shit was hilarious"
2020-08-03 15:43:24+00:00,Power on my whole block just went out for luke 5 seconds while i was crancking. Lets go.
2020-08-03 15:39:32+00:00,"Power went out but I turned my TV, PS4, vertical fan and ceiling fan on via remote without getting our of bed. Then a robot dog brought me a beer. "
2020-08-03 15:33:01+00:00,MY POWER WENT OUT IM SO TILTED MAN
2020-08-03 15:25:13+00:00,i woke up early bcus my power went out but now i am awake and here and looking for the vibe...i love you!! how are you
2020-08-03 15:21:48+00:00,At the Jeep dealership getting my Jeep services and the power done went completely out 
2020-08-03 15:15:37+00:00,My power went out again... woo!
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
2020-08-03 15:13:06+00:00,Oh my god yes. When that fucking finale faded to black I wanted to flip my tv. I thought the power went out at first!
2020-08-03 15:09:22+00:00,Something told me to log onto feh instead of ffxiv today and it's good I did bc my power went out
2020-08-03 14:50:53+00:00,I am so dumb... I literally thought it was 2:30 pm cuz that’s what it says on my clock in my bedroom... but nooo its fricking 10:50 am.. my clock probably says that cuz the power went out for a second last night 
2020-08-03 14:45:49+00:00,"Well, later today or early tomorrow morning the hurricane is supposed reach to where I live. So at some point I may disappear for a while cuz my internet or power went out."
2020-08-03 14:41:18+00:00,Having nothing because my power went out lol
2020-08-03 14:37:05+00:00,"Has anyone ever experienced audio issues after a power outage? I use an audio interface with an xlr mic, and my headphones plug into the interface also. Had a power outage and the audio went out. Rebooted, came back on. Mic wasn’t working either, but reboot hasn’t worked."
2020-08-03 14:34:02+00:00,I’m thinking about this one time I was in Tops grocery store in the kids hang out thing &amp; there was a really bad storm and the power went off &amp; people we’re freaking out &amp; my dad took his sweet ass time to come get me.
2020-08-03 14:32:45+00:00,want to tell my boss i'm signing off for the rest of the day but also my coworker's power just went out so that leaves so few people working while the new person is being trained......... h
2020-08-03 14:01:06+00:00,"I went through the teenage obsession/20-somethings backlash/and now feel like I'm in the acceptance stage of my take on Kevin Smith's movies, and have an odd desire to just power through his entire filmography out of morbid curiosity"
2020-08-03 13:56:59+00:00,Straight up.. soon as it start drizzling I’m unplugging this shit an ima day my power went out lol
2020-08-03 13:49:59+00:00,"If I don’t update today or tomorrow, then my power probably went out I didn’t even know that the tropical storm was here"
2020-08-03 13:46:25+00:00,"Just after my alarm went off, the house went quiet. Thought to myself, the storms not even here, why's the power gone out. Oh... That pole gets replaced every couple years from a AM wreck. It's a straight line of road for least 2 miles. "
2020-08-03 13:38:57+00:00,I love my uplift desk! I went pretty wide with ergonomic cut out. I mounted a power bar under it and a couple cable management things and it’s super clean. Highly recommend it! 
2020-08-03 13:21:23+00:00,My sincerest apologies to those who were in the stream my power went out but as soon as it comes back up I'll be back on.
2020-08-03 13:04:54+00:00,Apparently our power went out last night. My stove clock is blinking...
2020-08-03 12:40:17+00:00,Mannnnn 6inches I’m glad I’m working from home I can’t wait to tell them my laptop died and power went out 
2020-08-03 12:11:18+00:00,Wow the power really just went out &amp; my phones about to die bc I just pass out &amp; never charge at night
2020-08-03 11:54:45+00:00,Lmfao my power went out gm
2020-08-03 11:43:32+00:00,The power just went out at my job might be leaving early. 
2020-08-03 11:16:33+00:00,hi the power went out here and its so dark and im running out of battery pls pray for my survival hahhhahhahhahahahhhhahhha :')
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
2020-08-03 10:59:31+00:00,my power went out and i missed sm of the live 
2020-08-03 10:43:36+00:00,the way my power went out all night- the disrespect
2020-08-03 10:16:22+00:00,I've not had a great start tbh my power went out
2020-08-03 10:04:25+00:00,hm as the power went out in my house someone was here hyping shatta wale
2020-08-03 10:02:20+00:00,Power went out so I was spinning in my chair for 30minutes and almost game ended myself
2020-08-03 10:00:08+00:00,I WAS LISTENING TO YOUR EYES TELL AND SUDDENLY THE POWER WENT OUT WHEN THE FIRST CHORUS START WHAT THE FUCK EVEN MY ELECTRICITY CANT HANDLE BTS VOCALS 
2020-08-03 09:49:09+00:00,My power went out guess i have to finish the last 12 hours another time
2020-08-03 09:32:45+00:00,Sorry my power went out!
2020-08-03 09:20:59+00:00,"eee sorry, my power suddenly went out, i can do it now! ^^"
2020-08-03 09:20:38+00:00,The power went out while I was straightening my hair. Now I have half straight and half wavy hair. I have to go to work like this wtf 
2020-08-03 08:27:06+00:00,Well I did it I started watching Poldark but then my power went out when I was almost finished with the pilot and that’s divine intervention honey
2020-08-03 08:16:57+00:00,Yeah I don’t blame you. One of my tenants is so .. I don’t know the adjective but it’s a bit scary. Texted me when her power bill went up - Cos turned out she bought a new big tv and was using the heat pump due to winter .. And she is about to have a baby 
2020-08-03 07:32:12+00:00,i just plugged in a synth and the power in my entire neighborhood went out. 
2020-08-03 07:30:17+00:00,the power went out in my entire neighborhood 
2020-08-03 07:22:13+00:00,"Power went out 3 times tonight, 3rd time woke my toddler up. Now ima be up the rest of the night. (turns 6:30am alarm off)"
2020-08-03 07:05:00+00:00,"My power fucking went out / doo-dah, doo-dah…"
2020-08-03 06:41:28+00:00,Ah....my power went out. So I guess it game back for 4-5 hrs and just by
2020-08-03 06:22:39+00:00,It’s 11:20pm at night and my power went out for like 3 seconds and I damn near shit myself... 
2020-08-03 06:13:20+00:00,"Is it crazy to think something might be going on when we have an Air Quality Alert Day tomorrow & my power just went out for a few minutes, or could it just be a coincidence? "
2020-08-03 06:03:54+00:00,my power just went out 
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
2020-08-03 05:16:00+00:00,"Lol the power just went out in my city, I should be sleep anyways"
2020-08-03 05:01:53+00:00,the power just went out in the arena like it went out in my shower LMAAO
2020-08-03 04:57:25+00:00,Ooppppssss was fun and games till my power just went out night
2020-08-03 04:57:12+00:00,The power just went out and its over 90 degrees without being able to use my fans. So much for any sleep tonight
2020-08-03 04:51:06+00:00,My power went out??
2020-08-03 04:46:05+00:00,Aaaaaaaand my power just went out.
2020-08-03 04:32:13+00:00,Sent the tweet and my power went out 
2020-08-03 04:30:04+00:00,Oof. Brings me back to my life in Miami Power went out a LOT as a kid. Hope you're not going crazy!
2020-08-03 04:29:40+00:00,"Just had a mini heart attack. Power went out while I was asleep and when it kicked back on, it changed all my clocks. I’m supposed to be at work at midnight... the clock read 3:26. I SCREAMED. "
2020-08-03 04:23:41+00:00,"My power went out, I’m ready kill myself"
2020-08-03 04:14:39+00:00,"Well, power went out. I won't be sleeping well tonight, I need my cold air"
2020-08-03 04:07:57+00:00,BRO MY POWER JUST WENT OUT IN THE MIDDLE OF A SCRIM WTF 
2020-08-03 03:59:47+00:00,Sad becas is my birthday and but the power went out 
2020-08-03 03:57:33+00:00,"No joke, my ex-stepdad used to do stuff like this. He put on a monster mask when the power went out once and thought it was hilarious. I was FIVE."
2020-08-03 03:52:15+00:00,the weather when the power went out this morning &amp; my dad had to barbecue my frozen waffles before I left for work
2020-08-03 03:49:17+00:00,Um my power just went out and I live in the attic with a window unit... it’s about to get real hot real fast
2020-08-03 03:44:31+00:00,My power went out for 7 hours and the second it came back I played Let It Go from Frozen on the big speakers
2020-08-03 03:40:46+00:00,"My power just went out for a second, I’ll be back streaming in a bit, sorry for the inconvenience"
2020-08-03 03:22:54+00:00,My power went out and I missed the end of the Bucks vs Rockets game. What happened?
2020-08-03 02:49:25+00:00,I been sitting here letting my phone die and it done started thundering n the power went out wdf
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
2020-08-03 02:46:35+00:00,I wasn’t shocked but when I was trying to plug in my charger in sum1 else’s room sparks flew and the power from the whole house went out I pretended like I didn’t know anything 
2020-08-03 02:45:38+00:00,Someone lmk why when a plane flew over my house my power went out until it was gone
2020-08-03 02:43:11+00:00,My actual power just went out while playing fnaf
2020-08-03 02:36:56+00:00,My power went out about 6.5 hours in and is still out :))))) I’ll probably continue the timer tomorrow and finish it then do another full run some other time so I can be in the leaderboard I guess.
2020-08-03 02:33:40+00:00,my power went out great...
2020-08-03 02:25:21+00:00,Power went out at home for the 50th time since July i love my nation but the power system is a joke 
2020-08-03 02:04:15+00:00,"My power went out for like a second, then my internet went for like 5 minutes, wow."
2020-08-03 02:03:23+00:00,Power went out just as I was making lil pizzas in my toaster 
2020-08-03 02:00:03+00:00,aaaand my power just went out at 3am. nice.
2020-08-03 01:55:23+00:00,I was gonna write tonight but my power went out and now my wifi won’t turn back on :) great
2020-08-03 01:52:34+00:00,my power went out after i tweeted that so its ur spirit taking its revenge
2020-08-03 01:52:00+00:00,Man the power went out and my phone not even charged 
2020-08-03 01:51:27+00:00,"Ah shit. Did I strike a nerve, Primera? I promise ya' I'm tryin' my hardest here to give a damn, but it just ain't happenin' Guess ya' didn't give her that much of your power if she just went out like that now, did ya'? https://twitter.com/SleepyEspada/status/1290102352280576001"
2020-08-03 01:48:37+00:00,"It rained a little, but was sunny for the most part in my hood. The power went out for like 2 hours, though."
2020-08-03 01:48:36+00:00,my power really went out the night before my final..
2020-08-03 01:48:26+00:00,"I would, but my power just went out, and I was in the middle of teaching a toxic online sonic his lesson"
2020-08-03 01:40:45+00:00,MY POWER WENT OUT WHILE I WAS LISTENING TO “IM SEXY AND I KNOW IT” I REALLY CANT HAVE SHIT HERE HUH
2020-08-03 01:38:19+00:00,My power went out. I feel like i lost progress in Ghost of Tsushima. I don’t want to check... 
2020-08-03 01:38:13+00:00,"The power went out tonight at work. It livened the place up so much amongst co-workers that I had a moment to myself, telling myself that I really need to give it everything I’ve got in achieving my dreams/goals in life. A power outage at work cannot be my excitement in life."
2020-08-03 01:37:32+00:00,"My 94 year old grandma, the legend. She was a artist (painter and drawings) professionally for many years and did some photo modeling in black and white. She’s a absolute beast. Her power went out so in 100F heat index and 100% humidity her house got hot fast so scooped her up "
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
2020-08-03 01:27:55+00:00,My power went out. We are using a flashlight on the table. Might have to upload tomorrow if my internet doesn't come back on time.
2020-08-03 01:19:19+00:00,"yeah i’m fine, there was a storm and when the power went out my tv popped and smoked but nothing caught fire. i just don’t have a tv now lmao"
2020-08-03 01:13:12+00:00,the power went out for a few seconds and my moms like it’s bc y’all are watching that pinche chucky movie 
2020-08-03 01:12:18+00:00,UGHHHH SAME. MY POWER WENT OUT BUT NOT MY PC OR INTERNET UMMM LMAOOOO
2020-08-03 01:11:20+00:00,My power went out.
2020-08-03 01:10:14+00:00,"2/2 day 3, parents went to the casino then the power went out as soon as they were next in line for the elevator weren't able to go up the stairs bc ""it wasn't going to take long"" Woke up to find my sister red and her eyes turn smaller oop some more."
2020-08-03 01:08:18+00:00,our power just went off and on and both of my kids freaked out 
2020-08-03 01:06:29+00:00,And my power just went out so idk how they ruled it. if they disallow that goal im not watching another NHL game until the day i die
2020-08-03 01:06:13+00:00,Power went out 5 minutes before my show came on. 
2020-08-03 01:02:59+00:00,My power went out at the beach house my family is at!(social distance obviously)! So my phone has 7%!!
2020-08-03 01:02:42+00:00,I gotta stop roasting these Cat 1 storms cuz my power just went out 
2020-08-03 01:02:24+00:00,Went swimming in the bay and my power went out bruh
2020-08-03 00:59:01+00:00,MY POWER WENT OUT 
2020-08-03 00:56:55+00:00,MY POWER WENT OUT RIGHT AS I WAS ABOUT TO START THE STREAM
2020-08-03 00:56:15+00:00,yo the power went out on like half of my house das crazy
2020-08-03 00:54:37+00:00,It’s been a year and this site is almost as bad as tumblr. Also the power just went out in my house rn. Happy twitterversary
2020-08-03 00:48:39+00:00,I was on a 12 winstreak when my power went out bc of a storm 
2020-08-03 00:46:20+00:00,The power just went out in my neighborhood soooo I’m going to miss the #RHOP premiere 
2020-08-03 00:44:25+00:00,MY FUCKING POWER WENT OUT BRO FUCK THIS SHIT
2020-08-03 00:42:10+00:00,I knew I should’ve been charging my phone now the damn power went out
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
2020-08-03 00:39:35+00:00,i got out of the shower and went to turn my music down and didn’t realize i was hitting the power button and accidentally called emergency services i love my life 
2020-08-03 00:38:13+00:00,My power went out in the middle of my exam &gt;.&lt;
2020-08-03 00:18:51+00:00,"Ugh. Power just went out in my house, pulled up Twitter and I see this. "
2020-08-03 00:09:09+00:00,i’ve been trying to watch bv4 and when i finally sat down to watch it my neighborhood’s power went out because the power line broke and caught on fire
2020-08-03 00:07:19+00:00,CSP DIDNT RESTORE MY WASP BASE FILE WHEN THE POWER WENT OUT TWO NIGHTS AGO KMS I have to draw a new one lmAooooo
2020-08-02 23:56:47+00:00,Im actually catching up with last weeks seeing on how my power went out last week and ai missed it. Then its onto tonights #VeryScaryPeople 
2020-08-02 23:43:16+00:00,Just went to take a shower and the power went out twice.. hope my pc is ok :(((((
2020-08-02 23:42:33+00:00,We were playing ranked league and my power went out 
2020-08-02 23:41:13+00:00,My power went out -.-
2020-08-02 23:39:06+00:00,Power went out for like three seconds and my heart is already up my throat.
2020-08-02 23:36:16+00:00,Power is out at my place and I went out to play Pokémon Go 
2020-08-02 23:35:39+00:00,"Thanks everyone for hanging in stream, power went out twice and some other stuff happened that killed my happy vibes but I appreciate everyone that continues to stop by. "
2020-08-02 23:14:55+00:00,"If you follow me closely, you'll notice that I don't pick on Kapler for all the moves that don't work out. I, personally, in my opinion, did not like Tyler Anderson in a high-lev situation against their best power-hitter. Kapler went with L vs L, instead of a better matchup IMO."
2020-08-02 23:06:51+00:00,"was trying to buy mgs4 to play on my original ass ps3 but the power went out twice in a row as i was doing so, god is sending me a message..."
2020-08-02 23:05:48+00:00,"My power went out, thats why u won, hop back on rq please ill make a mockery of your family"
